Brand,Model,Version,Category,Year,Kms,Hp,Gear_type,Fuel_type,Fuel_cons,Doors,Colour,ZIP,Province,Price_EUR
SEAT,Leon,SC 1.8 TSI S&S FR 180,Small,2016,119484,179,Manual,Petrol,5.9,5,Red,50013,Zaragoza,16729
Dacia,Sandero,1.2 Ambiance 75,Small,2014,65403,75,Manual,Petrol,5.8,5,Red,50013,Zaragoza,6950
Mercedes-Benz,A 200,7G-DCT,Small,2018,51307,156,Automatic,Petrol,5.1,5,Red,50013,Zaragoza,21727
Renault,Clio,TCe GPF Energy Zen 66kW,Small,2017,60905,90,Manual,Petrol,4.7,5,Red,50013,Zaragoza,11028
BMW,116,116d,Small,2016,64946,116,Manual,Diesel,4.1,5,Red,50013,Zaragoza,15794
Ford,Focus,1.5 Ecoboost ST Line 182,Small,2019,100199,184,Manual,Petrol,5.5,5,Red,50013,Zaragoza,18364
Citroen,C3,1.0VTi Tonic,Small,2014,99000,68,Manual,Petrol,4.3,5,Red,50011,Zaragoza,6990
Volkswagen,Polo,1.4 TDI BMT Edition 55kW,Small,2016,63252,75,Manual,Diesel,3.4,5,Red,50013,Zaragoza,9252
Skoda,Fabia,1.2 Spirit 60,Small,2013,115208,60,Manual,Petrol,5.5,5,Red,50013,Zaragoza,7150
Alfa-Romeo,Giulietta,1.6JTDm Distinctive,Small,2015,57764,105,Manual,Diesel,4.0,5,Red,50013,Zaragoza,12336
Mazda,3,2.2 Luxury,Small,2014,94042,150,Manual,Diesel,4.1,5,Red,50013,Zaragoza,13500
Renault,Megane,1.5dCi Energy Intens 66kW,Small,2016,82237,90,Manual,Diesel,3.7,5,Red,50011,Zaragoza,10830
Toyota,Auris,hybrid 140H Feel! Edition,Small,2018,23457,136,Automatic,Hybrid,4.3,5,Red,50013,Zaragoza,16900
Hyundai,i30,1.0 TGDI Klass 120,Small,2019,24010,120,Manual,Petrol,5.0,5,Red,50011,Zaragoza,15380
Peugeot,307,1.6 X-Line,Small,2005,290000,109,Manual,Petrol,7.4,5,Red,50011,Zaragoza,2900
Toyota,Auris,Hybrid Active,Small,2012,44500,99,Automatic,Hybrid,3.8,5,Black,50011,Zaragoza,9780
Citroen,C2,1.4i VTR,Small,2006,85440,75,Manual,Petrol,6.0,5,Black,50013,Zaragoza,3900
Citroen,C4,Coupé 1.6i 16v Collection,Small,2007,182744,109,Manual,Petrol,7.1,5,Black,50013,Zaragoza,2950
MINI,Cooper,Aut.,Small,2015,57424,136,Automatic,Petrol,4.7,5,Black,50013,Zaragoza,15974
Audi,A3,1.6TDI Attraction,Small,2011,112000,105,Manual,Diesel,4.1,5,Black,50018,Zaragoza,13980
Hyundai,Ioniq,HEV 1.6 GDI Klass,Small,2018,121530,141,Automatic,Hybrid,3.4,5,Black,50013,Zaragoza,13091
Citroen,C3,1.4 VTi SX,Small,2010,115287,98,Manual,Petrol,5.9,5,Black,50013,Zaragoza,5900
Mercedes-Benz,A 180,180CDI,Small,2007,185142,109,Manual,Diesel,5.2,5,Black,50013,Zaragoza,4950
Citroen,C2,1.4i VTR,Small,2005,141869,75,Manual,Petrol,6.1,5,Black,50013,Zaragoza,3200
Audi,A1,1.6TDI Attracted 90,Small,2014,80672,90,Manual,Diesel,3.8,5,Black,50013,Zaragoza,12900
Volvo,V40,D2 Momentum 120,Small,2019,56766,120,Manual,Diesel,4.6,5,Black,50013,Zaragoza,16273
Opel,Astra,GTC 1.7CDTi S/S Selective,Small,2014,125657,131,Manual,Diesel,4.5,5,Black,50013,Zaragoza,8450
Alfa-Romeo,Giulietta,2.0JTDm Distinctive TCT 170,Small,2012,94881,170,Automatic,Diesel,4.5,5,Black,50013,Zaragoza,9300
Volkswagen,Polo,1.6TDI Sport 90 DSG,Small,2012,108000,90,Automatic,Diesel,4.3,5,Black,50011,Zaragoza,8990
Opel,Corsa,1.2 C Mon S&S,Small,2011,88408,86,Manual,Petrol,5.1,5,Black,50013,Zaragoza,5500
Opel,Corsa,1.2 Essentia S&S,Small,2011,68762,86,Manual,Petrol,5.1,5,Black,50013,Zaragoza,5900
Hyundai,i30,1.4 Tecno,Small,2013,84261,101,Manual,Petrol,6.0,5,Black,50013,Zaragoza,9450
SEAT,Ibiza,1.2 Reference,Small,2009,83900,69,Manual,Petrol,5.9,5,Black,50011,Zaragoza,6990
Suzuki,Alto,1.1 Aut.,Small,2006,47392,63,Automatic,Petrol,6.2,5,Silver,50013,Zaragoza,3250
Ford,Focus,1.5TDCi Business 120,Small,2018,37305,120,Manual,Diesel,3.8,5,Silver,50013,Zaragoza,15864
Ford,Ka/Ka+,Ka+ 1.19 Ti-VCT Ultimate,Small,2018,28788,86,Manual,Petrol,4.9,5,Silver,50013,Zaragoza,9000
Ford,Fiesta,1.0 EcoBoost S/S Trend+ 100,Small,2018,16195,101,Manual,Petrol,4.3,5,Silver,50013,Zaragoza,13545
Ford,Focus,1.5TDCi Trend+ 120,Small,2016,68902,120,Manual,Diesel,3.8,5,Silver,50013,Zaragoza,10561
Volkswagen,Polo,1.4 Trendline,Small,2004,110313,75,Manual,Petrol,6.4,5,Silver,50013,Zaragoza,3200
Kia,Picanto,1.0 CVVTEco-Dynamics Concept,Small,2020,8405,67,Manual,Petrol,5.0,5,Silver,50013,Zaragoza,12400
Hyundai,Ioniq,HEV 1.6 GDI Style,Small,2017,87500,141,Automatic,Hybrid,3.9,5,Silver,50011,Zaragoza,13990
Opel,Corsa,1.4 Turbo S&S Color Edition 100,Small,2018,75932,101,Manual,Petrol,5.1,5,Silver,50013,Zaragoza,10318
Daewoo,Lanos,1.4 S,Small,2002,71601,75,Manual,Petrol,7.9,5,Silver,50013,Zaragoza,2250
Citroen,C4,1.6HDi Collection,Small,2014,177840,92,Manual,Diesel,4.2,5,Silver,50013,Zaragoza,6950
Citroen,C4,1.6 VTi Seduction,Small,2015,67101,120,Manual,Petrol,6.2,5,Silver,50013,Zaragoza,8645
Opel,Astra,1.6CDTi S/S Dynamic Aut. 136,Small,2020,14993,136,Automatic,Diesel,4.5,5,Silver,50013,Zaragoza,17182
Mercedes-Benz,A 180,7G-DCT,Small,2019,48500,136,Automatic,Petrol,5.595933050212341,5,Silver,50012,Zaragoza,27900
Opel,Astra,1.6CDTi S/S Dynamic Aut. 136,Small,2020,22360,136,Automatic,Diesel,4.5,5,Silver,50013,Zaragoza,15909
Opel,Astra,1.6CDTi S/S Dynamic Aut. 136,Small,2020,20080,136,Automatic,Diesel,4.5,5,Silver,50013,Zaragoza,15909
Opel,Adam,1.4 XER S&S Glam,Small,2018,30430,101,Manual,Petrol,5.1,5,Burgundy,50013,Zaragoza,12000
Volkswagen,Golf,1.5 TSI Evo Advance DSG7 110kW,Small,2018,31798,150,Automatic,Petrol,4.9,5,Burgundy,50011,Zaragoza,21900
Kia,Ceed / cee'd,1.6CRDI VGT Business 110,Small,2016,97700,110,Manual,Diesel,4.0,5,Burgundy,50015,Zaragoza,8500
Fiat,500,1.2 Lounge,Small,2018,33100,69,Manual,Petrol,5.1,5,White,50011,Zaragoza,9010
Toyota,Aygo,City,Small,2013,62733,68,Manual,Petrol,4.6,5,White,50011,Zaragoza,6870
Renault,Megane,Dynamique,Small,2012,139641,110,Manual,Diesel,4.6,5,White,50011,Zaragoza,6490
Toyota,Yaris,Hybrid Active,Small,2018,48500,75,Automatic,Hybrid,3.7,5,White,50011,Zaragoza,11740
Audi,A1,1.6TDI Attraction 90,Small,2011,149272,90,Manual,Diesel,3.8,5,White,50013,Zaragoza,8650
Opel,Corsa,1.4 GLP Selective 90,Small,2018,116210,90,Manual,Compressed Natural Gas \(CNG\),5.1,5,White,50013,Zaragoza,7818
BMW,116,116i,Small,2019,47399,109,Manual,Petrol,5.9,5,White,50013,Zaragoza,17909
Renault,Clio,TCe Energy GLP Limited 66kW,Small,2019,84500,90,Manual,Compressed Natural Gas \(CNG\),4.7,5,White,50013,Zaragoza,11591
Kia,Ceed / cee'd,1.4CRDI WGT Tech 90,Small,2015,119432,90,Manual,Diesel,4.2,5,White,50013,Zaragoza,8832
Citroen,C4,1.6e-HDi Exclusive CMP 110,Small,2011,203446,111,Automatic,Diesel,4.2,5,White,50013,Zaragoza,6650
SEAT,Leon,1.6TDI CR S&S Style 105,Small,2014,112500,105,Manual,Diesel,3.8,5,White,50013,Zaragoza,9950
Kia,Ceed / cee'd,1.6CRDI VGT Drive 136,Small,2017,48482,136,Manual,Diesel,4.0,5,White,50013,Zaragoza,13551
Volkswagen,Beetle,1.6TDI Beetlemanía 105,Small,2015,112273,105,Manual,Diesel,4.5,5,White,50013,Zaragoza,13785
Audi,A1,Sportback 1.4TDI ultra Adrenalin,Small,2015,80413,90,Manual,Diesel,3.4,5,White,50013,Zaragoza,13738
Peugeot,206,1.4HDI Look,Small,2004,147525,69,Manual,Diesel,5.0,5,White,50011,Zaragoza,2590
Mercedes-Benz,A 180,CDI BlueEfficiency (176.000),Small,2013,126032,109,Automatic,Diesel,4.4,5,White,50011,Zaragoza,13020
Peugeot,308,Style,Small,2019,9967,102,Manual,Diesel,3.8,5,White,50011,Zaragoza,14470
Kia,Picanto,1.1 EX,Small,2005,104876,65,Manual,Petrol,4.9,5,Orange,50013,Zaragoza,2900
Citroen,C3,1.6BlueHDi S&S Feel 75,Small,2018,2362,75,Manual,Diesel,3.6,5,Orange,50013,Zaragoza,13545
smart,forFour,66 Passion,Small,2017,30807,90,Automatic,Petrol,4.3,5,Orange,50013,Zaragoza,11402
Citroen,C3,1.6BlueHDi S&S Shine 75,Small,2017,63561,75,Manual,Diesel,3.6,5,Orange,50013,Zaragoza,12056
Fiat,500,1.2 Lounge,Small,2018,45877,69,Manual,Petrol,5.1,5,Orange,50013,Zaragoza,8955
MINI,Cooper SD,,Small,2017,131391,170,Manual,Diesel,4.0,5,Orange,50013,Zaragoza,16168
Citroen,C4,1.2 PureTech Feel Pack S&S 130,Small,2021,1,131,Manual,Petrol,4.6,5,Orange,50012,Zaragoza,19950
MINI,Cooper,Aut.,Small,2014,84421,136,Automatic,Petrol,4.7,5,Orange,50013,Zaragoza,14150
Renault,Megane,Coupé 1.6dCi En. Privilege S&S 130,Small,2012,148443,131,Manual,Diesel,4.0,5,Orange,50013,Zaragoza,7950
Renault,Megane,Coupé 1.5dCi En. Dynamique S&S 110,Small,2013,22911,110,Manual,Diesel,3.5,5,Orange,50013,Zaragoza,11400
Maserati,Quattroporte,Diesel Aut.,Sedan,2014,68841,275,Automatic,Diesel,6.2,5,Beige,50013,Zaragoza,46900
Audi,A6,2.0TDI S line edition S-T 140kW,Sedan,2016,83118,190,Automatic,Diesel,4.4,5,Beige,50013,Zaragoza,22710
Renault,Laguna,2.0 16v Dynamique,Sedan,2004,162622,135,Manual,Petrol,7.0,5,Beige,50013,Zaragoza,2650
Opel,Insignia,2.0CDTI ecoF. S&S Expression,Sedan,2014,111400,120,Manual,Diesel,3.7,5,Beige,50011,Zaragoza,9990
BMW,318,318dA,Sedan,2016,152000,150,Automatic,Diesel,4.5,5,Blue,50011,Zaragoza,15990
Audi,A4,2.7TDI DPF,Sedan,2009,183809,190,Manual,Diesel,6.6,5,Blue,50013,Zaragoza,10400
BMW,318,318d,Sedan,2014,131133,143,Manual,Diesel,4.3,5,Blue,50013,Zaragoza,14900
Citroen,C5,2.0HDI Exclusive,Sedan,2009,60472,140,Automatic,Diesel,5.8,5,Blue,50013,Zaragoza,8900
BMW,318,318dA Gran Turismo,Sedan,2016,106273,150,Automatic,Diesel,4.3,5,Blue,50011,Zaragoza,18499
Volkswagen,Passat,2.0TDI Exclusive BMT,Sedan,2014,33246,140,Manual,Diesel,4.6,5,Blue,50013,Zaragoza,16900
Ford,Mondeo,1.6TDCI Trend 115,Sedan,2015,150000,116,Manual,Diesel,4.2,5,Blue,50011,Zaragoza,10990
Mercedes-Benz,C 240,Elegance,Sedan,2005,351592,170,Manual,Petrol,10.7,5,Blue,50011,Zaragoza,3900
BMW,320,320dA xDrive,Sedan,2018,56500,190,Automatic,Diesel,5.1,5,Blue,50012,Zaragoza,27500
BMW,520,520d,Sedan,2011,162072,184,Manual,Diesel,4.8,5,Blue,50013,Zaragoza,11950
Mercedes-Benz,C 200,200d 7G Plus,Sedan,2018,61500,136,Automatic,Diesel,4.3,5,Blue,50013,Zaragoza,25909
Volkswagen,Arteon,1.5TSI,Sedan,2018,87558,150,Automatic,Petrol,5.9,5,Blue,50011,Zaragoza,22660
Mercedes-Benz,E 200,CGI BE Avantgarde,Sedan,2011,119152,184,Manual,Petrol,7.1,5,Blue,50011,Zaragoza,15900
Volkswagen,Passat,1.6TDI Advance 88kW,Sedan,2015,112000,120,Manual,Diesel,4.0,5,Brown,50171,Zaragoza,13400
Skoda,Superb,2.0TDI AdBlue tech L&K DSG 140kW,Sedan,2016,109573,190,Automatic,Diesel,4.5,5,Brown,50013,Zaragoza,20093
BMW,520,520d,Sedan,2014,168043,190,Automatic,Diesel,4.3,5,Brown,50013,Zaragoza,16500
Mercedes-Benz,E 350,BE Avantgarde 7G Plus,Sedan,2012,194096,306,Automatic,Petrol,6.8,5,Brown,50013,Zaragoza,16500
Mercedes-Benz,C 250,9G-Tronic,Sedan,2018,44241,211,Automatic,Petrol,5.7,5,Brown,50013,Zaragoza,29000
Ford,Mondeo,2.0i 16v Futura X,Sedan,2006,59959,145,Manual,Petrol,7.9,5,Yellow,50013,Zaragoza,5450
Mitsubishi,Lancer,Sportback 2.0DI-D Invite,Sedan,2010,125222,140,Manual,Diesel,6.3,5,Grey,50013,Zaragoza,7450
Hyundai,i40,1.7CRDI GL Bluedrive City,Sedan,2013,102798,116,Manual,Diesel,4.3,5,Grey,50013,Zaragoza,9900
Renault,Talisman,1.6dCi Energy Zen EDC 96kW,Sedan,2016,107092,131,Automatic,Diesel,4.2,5,Grey,50013,Zaragoza,14766
Ford,Mondeo,1.5TDCI Trend 120,Sedan,2017,135840,120,Manual,Diesel,4.1,5,Grey,50013,Zaragoza,12991
Citroen,C5,1.8i 16v X,Sedan,2001,101260,117,Manual,Petrol,7.7,5,Grey,50013,Zaragoza,2950
Opel,Insignia,2.0CDTI Edition Aut. 130,Sedan,2010,179000,131,Automatic,Diesel,5.6,5,Grey,50013,Zaragoza,6250
SEAT,Ibiza,1.6 TDI 105cv FR,Sedan,2015,113150,105,Manual,Diesel,4.2,5,Grey,50011,Zaragoza,9990
BMW,530,530dA xDrive,Sedan,2016,100563,258,Automatic,Diesel,5.4,5,Grey,50011,Zaragoza,19650
BMW,730,730dA,Sedan,2016,155700,265,Automatic,Diesel,5.3,5,Grey,50012,Zaragoza,35300
Volkswagen,Passat,2.0TDI CR Highline 4Motion,Sedan,2012,108000,140,Manual,Diesel,6.7,5,Grey,50011,Zaragoza,12490
Mazda,6,2.2DE Style,Sedan,2013,46500,150,Manual,Diesel,4.1,5,Grey,50011,Zaragoza,13990
Mercedes-Benz,C 200,200d 7G Plus,Sedan,2017,98747,136,Automatic,Diesel,4.3,5,Grey,50013,Zaragoza,21402
DS,Automobiles DS 5,2.0BlueHDi S&S Sport EAT6 180,Sedan,2016,111279,181,Automatic,Diesel,4.5,5,Grey,50011,Zaragoza,18110
Toyota,Avensis,2.0D-4D Sol,Sedan,2003,262500,116,Manual,Diesel,5.8,5,Grey,50011,Zaragoza,3900
Audi,A4,2.0TDI Advanced edition 110kW,Sedan,2017,55000,150,Manual,Diesel,3.8,5,Grey,50197,Zaragoza,21800
Audi,A4,2.0,Sedan,2007,117000,131,Manual,Petrol,8.0,5,Grey,50011,Zaragoza,7390
Audi,A4,2.0TDI Design edition 110kW,Sedan,2017,88052,150,Manual,Diesel,3.8,5,Green,50011,Zaragoza,19020
Citroen,C5,2.0HDI X 90,Sedan,2002,280000,90,Manual,Diesel,5.6,5,Green,50011,Zaragoza,1900
Mercedes-Benz,S 350,350d 9G-Tronic,Sedan,2020,18900,286,Automatic,Diesel,6.0,5,Green,50012,Zaragoza,75500
Opel,Vectra,2.0DTI 16v Royal,Sedan,1999,174813,101,Manual,Diesel,5.9,5,Green,50013,Zaragoza,750
Porsche,Panamera,Turbo Aut.,Sedan,2010,74731,500,Automatic,Petrol,12.2,5,Green,50013,Zaragoza,44200
Jaguar,XJ,XJ6 3.2 Sport,Sedan,1997,235015,216,Automatic,Petrol,14.7,5,Green,50013,Zaragoza,7490
Volkswagen,Passat,1.6FSI Advance,Sedan,2006,139666,114,Manual,Petrol,7.5,5,Green,50013,Zaragoza,5550
Chrysler,Neon,2.0 LE,Sedan,2003,98650,133,Manual,Petrol,7.9,5,Green,50013,Zaragoza,2300
Jaguar,XJ,XJ6 2.7D V6 Executive Aut.,Sedan,2006,112356,207,Automatic,Diesel,8.1,5,Green,50013,Zaragoza,11000
BMW,730,730dA,Sedan,2007,124937,231,Automatic,Diesel,8.2,5,Green,50013,Zaragoza,10990
SEAT,Leon,SC 2.0 TDI 110kW (150CV) St&Sp FR Plus,Sedan,2018,68600,150,Manual,Diesel,4.4,5,Red,50011,Zaragoza,17990
Renault,Talisman,1.6dCi Energy Twin Turbo Zen EDC 118kW,Sedan,2018,35900,160,Automatic,Diesel,4.4,5,Red,50013,Zaragoza,19455
Mercedes-Benz,C 200,200CDI BE,Sedan,2013,91500,136,Manual,Diesel,4.9,5,Red,50011,Zaragoza,15790
Mazda,6,2.3 16v Sportive,Sedan,2006,125409,166,Manual,Petrol,8.7,5,Red,50013,Zaragoza,6300
Audi,A6,3.0TDI quattro S-Tronic 204,Sedan,2013,120000,204,Automatic,Diesel,5.7,5,Red,50011,Zaragoza,18990
Toyota,Yaris,70 CITY,Sedan,2013,52300,69,Manual,Petrol,4.8,5,Red,50011,Zaragoza,6990
Citroen,C3,PureTech 60KW (82CV) FEEL,Sedan,2016,29990,82,Manual,Petrol,4.7,5,Red,50011,Zaragoza,8999
Alfa-Romeo,Giulia,2.2 Diesel 136,Sedan,2018,133769,136,Manual,Diesel,4.2,5,Red,50011,Zaragoza,16290
Opel,Astra,1.5D DVC 77kW (105CV) 2020,Sedan,2020,5315,105,Manual,Diesel,4.3,5,Red,50014,Zaragoza,17340
Opel,Astra,1.5D DVC 77kW (105CV) 2020,Sedan,2020,6556,105,Manual,Diesel,4.3,5,Red,50014,Zaragoza,17340
Opel,Astra,1.5D DVC 77kW (105CV) 2020,Sedan,2020,10,105,Manual,Diesel,4.3,5,Red,50014,Zaragoza,17340
Opel,Astra,1.2T SHL 81kW (110CV) 2020,Sedan,2020,100,110,Manual,Petrol,5.3,5,Red,50014,Zaragoza,17090
Mazda,6,2.2DE Lux.+Prem.Black+Travel(Navi) 129kW,Sedan,2015,85601,175,Manual,Diesel,4.5,5,Red,50013,Zaragoza,16262
Audi,A4,2.0TDI S tronic 110kW,Sedan,2018,136133,150,Automatic,Diesel,4.0,5,Black,50013,Zaragoza,15955
Audi,A4,2.0TDI S tronic 110kW,Sedan,2018,127561,150,Automatic,Diesel,4.0,5,Black,50013,Zaragoza,17091
Opel,Insignia,1.6CDTI ecoF. S&S Excellence 136,Sedan,2016,93000,136,Manual,Diesel,3.9,5,Black,50011,Zaragoza,12130
Audi,A4,2.0 TFSI Multitronic 211,Sedan,2010,118934,211,Automatic,Petrol,7.1,5,Black,50011,Zaragoza,11490
Mercedes-Benz,E 220,220CDI Elegance,Sedan,2008,94000,170,Manual,Diesel,7.1,5,Black,50197,Zaragoza,12900
Volkswagen,Passat,2.0TDI BMT Sport DSG 110kW,Sedan,2015,148546,150,Automatic,Diesel,4.5,5,Black,50013,Zaragoza,15794
SEAT,Leon,1.5 TSI 110kW (150CV) DSG-7 St&Sp FR,Sedan,2019,54000,150,Automatic,Petrol,5.1,5,Black,50011,Zaragoza,18990
Hyundai,i30,1.6CRDi 100kW (136CV) BlueDrive Go! Plus,Sedan,2016,123765,136,Manual,Diesel,3.9,5,Black,50011,Zaragoza,12990
Mercedes-Benz,CLS 350,BlueEFFICIENCY,Sedan,2011,99800,306,Automatic,Petrol,6.8,5,Black,50011,Zaragoza,19990
Audi,A6,1.8 TFSI S-Tronic,Sedan,2017,98477,190,Automatic,Petrol,5.7,5,Black,50011,Zaragoza,22660
Renault,Megane,Expression dCi 110 eco2,Sedan,2012,106000,110,Manual,Diesel,4.4,5,Black,50011,Zaragoza,6990
BMW,318,318d,Sedan,2008,245089,143,Manual,Diesel,4.7,5,Black,50011,Zaragoza,7700
BMW,318,318d,Sedan,2016,66790,150,Manual,Diesel,4.5,5,Silver,50013,Zaragoza,18224
Audi,A5,Sportback 2.0 TDI F.AP.,Sedan,2010,191000,170,Manual,Diesel,5.1,5,Silver,50018,Zaragoza,14380
Audi,A4,2.0TDI,Sedan,2005,235000,140,Manual,Diesel,5.7,5,Silver,50171,Zaragoza,4500
Mercedes-Benz,C 220,220d,Sedan,2017,93182,170,Automatic,Diesel,4.0,5,Silver,50013,Zaragoza,24206
Toyota,Avensis,1.8 Advance,Sedan,2010,115215,147,Manual,Petrol,6.5,5,Silver,50011,Zaragoza,8900
Mercedes-Benz,C 220,220d,Sedan,2017,91540,170,Automatic,Diesel,4.0,5,Silver,50013,Zaragoza,24019
Infiniti,Q50,2.2d Premium Aut.,Sedan,2018,44215,170,Automatic,Diesel,4.3,5,Silver,50013,Zaragoza,20864
Opel,Insignia,2.0CDTI ecoF. S&S Selective 140,Sedan,2015,92294,140,Manual,Diesel,3.7,5,Silver,50013,Zaragoza,9813
Opel,Insignia,2.0CDTI Excellence Aut. 170,Sedan,2016,82866,170,Automatic,Diesel,5.6,5,Silver,50013,Zaragoza,13505
BMW,318,318dA Gran Turismo Sport,Sedan,2017,53800,143,Automatic,Diesel,4.8,5,Silver,50011,Zaragoza,23490
Citroen,C5,2.0HDI Millenium 160,Sedan,2015,133350,163,Manual,Diesel,4.9,5,Silver,50013,Zaragoza,10841
Opel,Insignia,2.0CDTI ecoFlex Excellence S&S 160,Sedan,2012,134000,160,Manual,Diesel,4.3,5,Silver,50011,Zaragoza,7990
BMW,318,318d,Sedan,2015,91756,143,Manual,Diesel,4.3,5,Silver,50013,Zaragoza,16308
Lexus,IS 300,300h Executive,Sedan,2014,115978,223,Automatic,Hybrid,4.3,5,Burgundy,50013,Zaragoza,18350
Peugeot,407,2.0HDI ST Sport Pack,Sedan,2005,200000,136,Manual,Diesel,5.9,5,Burgundy,50017,Zaragoza,3900
Alfa-Romeo,166,2.0 TS,Sedan,2000,218328,155,Manual,Petrol,9.7,5,Burgundy,50013,Zaragoza,2300
Kia,Optima,1.7CRDI Eco-Dynamics Concept,Sedan,2016,62514,141,Manual,Diesel,4.2,5,White,50013,Zaragoza,14486
Jaguar,XE,2.0 Diesel R-Sport Aut. 180,Sedan,2016,75050,179,Automatic,Diesel,4.3,5,White,50013,Zaragoza,20841
Jaguar,XE,2.0 Diesel R-Sport 180,Sedan,2015,80428,179,Manual,Diesel,4.3,5,White,50013,Zaragoza,18505
Mercedes-Benz,CLA 200,CDI Automatic Sport,Sedan,2015,88300,136,Automatic,Diesel,4.0,5,White,50018,Zaragoza,21480
BMW,318,318d,Sedan,2016,118607,150,Automatic,Diesel,4.5,5,White,50013,Zaragoza,17664
Renault,Megane,Bose Energy dCi 130 S&S eco2,Sedan,2014,99000,131,Manual,Diesel,4.0,5,White,50011,Zaragoza,10990
DS,Automobiles DS 4,THP 155kW (210CV) S&S Sport,Sedan,2016,88000,211,Manual,Petrol,5.9,5,White,50011,Zaragoza,13990
BMW,320,320dA,Sedan,2018,54619,190,Automatic,Diesel,4.6,5,White,50013,Zaragoza,24909
Mercedes-Benz,C 180,Kompressor BlueEfficiency (204.044),Sedan,2009,194236,156,Manual,Petrol,6.8,5,White,50011,Zaragoza,9900
Opel,Insignia,2.0CDTI ecoF. S&S Business 140,Sedan,2015,111698,140,Manual,Diesel,3.7,5,White,50013,Zaragoza,9626
DS,Automobiles DS 5,2.0BlueHDi S&S Style 150,Sedan,2016,75427,150,Manual,Diesel,4.3,5,White,50013,Zaragoza,15140
Hyundai,i30,Tecno,Sedan,2018,66721,120,Manual,Petrol,5.2,5,White,50011,Zaragoza,14470
Ford,Mondeo,SB 2.0TDCI ST-Line AWD 150,Wagon,2018,51054,150,Manual,Diesel,4.9,5,Beige,50011,Zaragoza,18750
Mercedes-Benz,C 180,BlueTEC / d T (205.204),Wagon,2017,115029,116,Manual,Diesel,4.3,5,Blue,50011,Zaragoza,16290
Mercedes-Benz,E 200,Estate 200d 9G-Tronic,Wagon,2017,110788,150,Automatic,Diesel,4.3,5,Blue,50011,Zaragoza,23570
SEAT,Leon,ST 1.4 TSI S&S Style 125,Wagon,2017,75469,125,Manual,Petrol,5.2,5,Blue,50011,Zaragoza,11740
Skoda,Octavia,Combi 1.6TDI CR Ambition 110,Wagon,2016,97824,110,Manual,Diesel,3.8,5,Blue,50013,Zaragoza,11916
MINI,Cooper SD,Aut.,Wagon,2016,78964,190,Automatic,Diesel,4.3,5,Blue,50013,Zaragoza,20467
Hyundai,i40,CW 1.7CRDI GL Bluedrive,Wagon,2011,144991,136,Manual,Diesel,4.5,5,Blue,50013,Zaragoza,9750
Hyundai,i40,CW 1.7CRDI Style Aut.,Wagon,2014,100301,136,Automatic,Diesel,6.0,5,Blue,50013,Zaragoza,13400
MINI,Cooper D,,Wagon,2016,112395,150,Automatic,Diesel,4.1,5,Blue,50013,Zaragoza,14907
Toyota,Corolla,Touring Sports 125H Active Tech,Wagon,2019,36020,122,Automatic,Hybrid,5.595933050212341,5,Blue,50013,Zaragoza,18600
BMW,320,320dA xDrive Touring,Wagon,2020,8800,190,Automatic,Diesel,4.6,5,Blue,50012,Zaragoza,48700
Peugeot,308,SW GT 205,Wagon,2015,79500,205,Manual,Petrol,5.8,5,Blue,50011,Zaragoza,13990
Volkswagen,Golf,Variant 1.6TDI CR BMT Advance 105,Wagon,2014,196000,105,Manual,Diesel,3.9,5,Blue,50011,Zaragoza,9300
Ford,S-Max,S Max 2.0 TDCi 140cv DPF Trend,Wagon,2013,121000,140,Automatic,Diesel,5.7,5,Blue,50011,Zaragoza,10990
SEAT,Leon,ST X-Perience,Wagon,2018,23452,125,Manual,Petrol,5.2,5,Blue,50011,Zaragoza,16290
Audi,A6,Avant 2.0 TDI ultra,Wagon,2017,118086,150,Automatic,Diesel,4.5,5,Blue,50011,Zaragoza,19930
Volvo,V90,D3 Inscription Aut. 150,Wagon,2017,115878,150,Automatic,Diesel,4.5,5,Blue,50011,Zaragoza,20840
Opel,Zafira,Selective,Wagon,2012,107800,140,Manual,Petrol,6.3,5,Blue,50011,Zaragoza,8840
Toyota,Auris,Touring Sports hybrid Advance,Wagon,2015,57119,136,Automatic,Hybrid,4.0,5,Brown,50013,Zaragoza,13645
Peugeot,508,SW 1.6HDI Active,Wagon,2011,115874,111,Manual,Diesel,4.8,5,Brown,50013,Zaragoza,8900
MINI,Cooper S,Clubman automático,Wagon,2016,19990,192,Automatic,Petrol,5.8,5,Yellow,50011,Zaragoza,21990
Peugeot,307,SW 1.6HDI Clim Plus,Wagon,2005,160000,109,Manual,Diesel,4.9,5,Yellow,50017,Zaragoza,3500
Mercedes-Benz,CLA 250,Shooting Brake 250e 8G-DCT,Wagon,2020,15700,218,Automatic,Hybrid,1.4,5,Yellow,50012,Zaragoza,44900
Volkswagen,Touran,Advance,Wagon,2012,102812,105,Manual,Diesel,5.1,5,Grey,50011,Zaragoza,11190
Renault,Megane,S.T. 1.9dCi Dynamique,Wagon,2010,201448,131,Manual,Diesel,5.1,5,Grey,50013,Zaragoza,7300
Peugeot,307,SW 16V Australian,Wagon,2006,159900,109,Manual,Petrol,7.7,5,Grey,50018,Zaragoza,3280
Audi,A4,Avant 2.0TDI S line edition S tronic 110kW,Wagon,2018,49557,150,Automatic,Diesel,4.4,5,Grey,50013,Zaragoza,27727
