Brand,Model,Version,Category,Year,Kms,Hp,Gear_type,Fuel_type,Fuel_cons,Doors,ZIP,Province,Price_EUR
BMW,650,650iA Cabrio,Convertible,2011,31000,408,Automatic,Petrol,10.7,3,29006,Málaga,36900
Mercedes-Benz,C 200,Cabrio 9G-Tronic,Convertible,2017,49894,184,Automatic,Petrol,6.5,3,29004,Málaga,36900
Bentley,Continental,W12 GT Convertible,Convertible,2012,65000,575,Automatic,Petrol,14.8,3,29660,Málaga,84900
BMW,420,420i Cabrio,Convertible,2016,51700,184,Manual,Petrol,6.2,3,29620,Málaga,24990
Mercedes-Benz,C 250,d Cabrio 9G-Tronic,Convertible,2017,113553,204,Automatic,Diesel,4.9,3,29004,Málaga,34890
Audi,A5,Cabrio 40 TDI S line S tronic,Convertible,2019,14040,190,Automatic,Diesel,4.6,3,29004,Málaga,41055
Land-Rover,Range Rover Evoque,Rove Convertible 2.0TD4 HSE Dynamic 4WD 180 Aut,Convertible,2016,54980,179,Automatic,Diesel,5.7,3,29004,Málaga,49900
Peugeot,206,CoupÃ© Cabrio 1.6,Convertible,2005,142800,109,Manual,Petrol,7.0,3,29750,Málaga,2500
Peugeot,206,CC 1.6 Aut.,Convertible,2002,158706,109,Automatic,Petrol,6.9,3,29620,Málaga,2700
Peugeot,206,CC 1.6,Convertible,2005,152800,109,Manual,Petrol,7.0,3,29750,Málaga,2900
Opel,Tigra,1.4 16v Edition,Convertible,2004,168254,90,Manual,Petrol,6.1,3,29620,Málaga,3400
Volvo,C70,Cabrio 2.5 T / 2.4 T,Convertible,2001,205236,194,Manual,Petrol,9.8,3,29620,Málaga,3990
Volkswagen,Golf,Cabrio 1.9TDI Highline,Convertible,2002,179000,90,Manual,Diesel,6.0,3,29004,Málaga,4200
Mercedes-Benz,SLK 230,K,Convertible,1997,183400,197,Manual,Petrol,9.8,3,29750,Málaga,4490
Chrysler,Sebring,Cabrio 2.7 V6 LX,Convertible,2003,146000,203,Automatic,Petrol,10.2,3,29750,Málaga,4490
Chrysler,PT Cruiser,Cabrio Limited 2.4,Convertible,2004,142000,152,Manual,Petrol,9.9,3,29750,Málaga,4490
Mercedes-Benz,SLK 200,Kompressor,Convertible,2000,134500,192,Manual,Petrol,9.2,3,29750,Málaga,4995
MG,TF,115 1.6 16V LE '03,Convertible,2003,65500,116,Manual,Petrol,7.1,3,29750,Málaga,4995
Peugeot,207,CC 1.6HDI FAP Sport 110,Convertible,2007,132000,109,Manual,Diesel,5.2,3,29601,Málaga,5299
MG,TF,135 1.8 16V cat,Convertible,2004,115000,136,Manual,Petrol,7.1,3,29670,Málaga,5490
Mazda,CX-5,2.2DE Luxury + Navegador 4WD,Suv,2013,197770,150,Manual,Diesel,5.2,5,29004,Málaga,11500
Nissan,Qashqai,1.6dCi Black Edition 4x4-i,Suv,2016,142090,131,Manual,Diesel,5.1,5,29004,Málaga,12500
Nissan,Qashqai,1.2 DIG-T Acenta 4x2,Suv,2018,93459,116,Manual,Petrol,5.6,5,29002,Málaga,14600
Nissan,Juke,1.6 N-Connecta 4x2 112,Suv,2018,25000,113,Manual,Petrol,7.1,5,29603,Málaga,15700
Nissan,Qashqai,1.3 DIG-T Acenta 4x2 DCT 117kW,Suv,2019,93000,159,Automatic,Petrol,5.4,5,29003,Málaga,15900
MINI,Cooper Countryman,Cooper D,Suv,2017,41686,111,Manual,Diesel,4.2,5,29004,Málaga,16900
Nissan,Qashqai,1.5dCi Acenta DCT 4x2 85kW,Suv,2019,56082,116,Automatic,Diesel,4.0,5,29004,Málaga,17471
Mitsubishi,Montero,3.2DI-D Spirit 200,Suv,2014,147000,200,Manual,Diesel,8.1,5,29700,Málaga,19500
Porsche,Cayenne,S Hybrid,Suv,2010,254900,379,Automatic,Hybrid,8.2,5,29600,Málaga,19990
Toyota,C-HR,125H Advance,Suv,2018,84884,122,Automatic,Hybrid,4.0,5,29004,Málaga,19995
Nissan,NV200,Combi 7 1.5dCi A/C Gas Comfort,Van,2017,42323,90,Manual,Diesel,5.1,3,29004,Málaga,15800
Nissan,NV200,Combi 5 1.5dCi Pro,Van,2016,72000,90,Manual,Diesel,4.9,3,29004,Málaga,16500
Citroen,C3,1.4i Exclusive,Small,2002,176000,75,Manual,Petrol,6.0,5,48270,Vizcaya,2200
Opel,Corsa,1.4 Selective,Small,2012,196000,101,Manual,Petrol,5.7,5,48270,Vizcaya,4700
Ford,Fiesta,1.25 Duratec 60kW (82CV) Trend 5p,Small,2017,35499,82,Manual,Petrol,5.2,5,48960,Vizcaya,7500
SEAT,Ibiza,1.4TDI CR S&S Reference 90,Small,2016,89000,90,Manual,Diesel,3.7,5,48903,Vizcaya,8820
smart,forFour,52,Small,2015,32000,71,Manual,Petrol,4.2,5,48015,Vizcaya,8990
Ford,Ka/Ka+,Ka+ 1.19 Ti-VCT Ultimate,Small,2019,11400,86,Manual,Petrol,4.9,5,48013,Vizcaya,9900
smart,forTwo,Coupé 66 Passion Aut.,Small,2016,14142,90,Automatic,Petrol,5.2,5,48903,Vizcaya,10890
Audi,A3,2.0TDI S Line Edition 110kW,Small,2014,130000,150,Manual,Diesel,4.2,5,48015,Vizcaya,14990
Renault,Megane,1.5dCi Blue Intens 85kW,Small,2021,8472,116,Manual,Diesel,3.9,5,48910,Vizcaya,17500
Fiat,Marea,1.9 TD 100 SX,Sedan,1999,158994,101,Manual,Diesel,6.2,5,48970,Vizcaya,1500
Volkswagen,Passat,2.0TDI Highline BMT,Sedan,2011,127322,140,Manual,Diesel,4.6,5,48960,Vizcaya,11500
Toyota,Avensis,115D Business Advance,Sedan,2018,82800,111,Manual,Diesel,4.2,5,48510,Vizcaya,11700
BMW,535,520d,Sedan,2010,343300,184,Manual,Diesel,4.8,5,48960,Vizcaya,12990
BMW,520,520dA,Sedan,2016,143403,190,Automatic,Diesel,4.3,5,48960,Vizcaya,16830
Audi,A6,3.0TDI quattro S-Tronic 204,Sedan,2012,171000,204,Automatic,Diesel,5.7,5,48270,Vizcaya,16950
Opel,Insignia,1.5D DVH S&S Business Elegance AT8 122,Sedan,2020,14578,122,Automatic,Diesel,4.3,5,48903,Vizcaya,20900
Audi,A6,2.0TDI S line edition 140kW,Sedan,2016,52800,190,Manual,Diesel,4.4,5,48510,Vizcaya,21900
Opel,Astra,SW 1.7CDTi Enjoy 6vel.,Wagon,2007,197300,99,Manual,Diesel,5.0,5,48960,Vizcaya,2490
Audi,S4,Avant 2.7 Biturbo quattro,Wagon,1999,297000,265,Manual,Petrol,11.9,5,48960,Vizcaya,6999
Audi,S4,Avant 4.2 V8 quattro,Wagon,2003,158000,344,Manual,Petrol,13.4,5,48940,Vizcaya,8990
Audi,A6,Avant 3.0TDI Multitronic,Wagon,2012,160000,204,Automatic,Diesel,5.2,5,48003,Vizcaya,17490
Audi,A6,Avant 2.0TDI ultra S line ed. S-T 190,Wagon,2015,100000,190,Automatic,Diesel,4.6,5,48903,Vizcaya,21740
Volkswagen,Passat,Variant GTE 1.4 TSI,Wagon,2016,70000,218,Automatic,Hybrid,1.7,5,48015,Vizcaya,22500
Audi,A6,Avant 3.0BiTDI quattro Tiptronic 235kW,Wagon,2017,70000,320,Automatic,Diesel,6.2,5,48015,Vizcaya,43990
Audi,A6,Avant 45 TDI Sport quattro Tiptronic,Wagon,2020,9999,231,Automatic,Diesel,5.8,5,48014,Vizcaya,61800
Audi,RS6,RS 6 Avant 4.0 TFSI performance Q. Tip.,Wagon,2017,51000,605,Automatic,Petrol,9.6,5,48450,Vizcaya,66000
Audi,A4,Avant 1.9TDI,Wagon,2008,186000,114,Manual,Diesel,5.8,5,48100,Vizcaya,6690
Volkswagen,Passat,Variant 2.0TDI Advance 110kW,Wagon,2015,104900,150,Manual,Diesel,4.3,5,48170,Vizcaya,12800
SEAT,Leon,ST 1.4 TSI ACT S&S Style 150,Wagon,2016,60000,150,Manual,Petrol,4.8,5,48903,Vizcaya,15030
SEAT,Leon,ST 1.4 TSI ACT S&S Style 150,Wagon,2016,60000,150,Manual,Petrol,4.8,5,48903,Vizcaya,15030
Renault,Megane,S.T. 1.5dCi Blue Zen EDC 85kW,Wagon,2020,9825,116,Automatic,Diesel,3.9,5,48970,Vizcaya,19900
Audi,A6,Avant 2.0TDI ultra S line ed. S-T 190,Wagon,2015,100000,190,Automatic,Diesel,4.6,5,48903,Vizcaya,21740
Mercedes-Benz,B 200,200CDI Autotronic,Minivan,2007,280000,139,Automatic,Diesel,5.6,5,48940,Vizcaya,3690
Mercedes-Benz,B 180,180CDI BE P55 952 (4.75),Minivan,2012,180000,109,Manual,Diesel,4.6,5,48970,Vizcaya,9999
Peugeot,Rifter,1.5BlueHDi S&S Standard Allure 130,Minivan,2020,13000,131,Manual,Diesel,4.2,5,48903,Vizcaya,18995
Ford,S-Max,2.0TDCi Titanium 150,Minivan,2017,58000,150,Manual,Diesel,5.0,5,48903,Vizcaya,19440
BMW,225,225xe iPerformance Active Tourer,Minivan,2018,64000,224,Automatic,Hybrid,1.9,5,48903,Vizcaya,23040
BMW,225,225xe iPerformance Active Tourer,Minivan,2018,64000,224,Automatic,Hybrid,1.9,5,48903,Vizcaya,23040
Volkswagen,Sharan,2.0TDI Advance 4M 110kW,Minivan,2016,99500,150,Manual,Diesel,5.7,5,48015,Vizcaya,23200
Mercedes-Benz,V 250,250d Largo Avantgarde 7G Tronic,Minivan,2017,32176,190,Automatic,Diesel,6.0,5,48903,Vizcaya,34900
Mercedes-Benz,V 220,220d Largo,Minivan,2019,39040,163,Automatic,Diesel,6.0,5,48903,Vizcaya,34900
Mercedes-Benz,V,220dLargo Avantgarde 7G Tronic,Minivan,2017,96227,163,Automatic,Diesel,5.9,5,48903,Vizcaya,36900
Mercedes-Benz,V 220,220d Largo,Minivan,2020,20455,163,Automatic,Diesel,6.0,5,48903,Vizcaya,37700
Volkswagen,T5 California,2.0TDI Beach 140,Minivan,2014,148000,140,Manual,Diesel,7.7,5,48015,Vizcaya,37990
Citroen,C4,Grand Picasso 1.6HDI Exclusive,Minivan,2012,234000,111,Manual,Diesel,5.4,5,48270,Vizcaya,4900
Opel,Meriva,1.4 XER Selective 100,Minivan,2015,73000,101,Manual,Petrol,6.0,5,48903,Vizcaya,8730
Renault,Scenic,1.2 TCe Energy Limited,Minivan,2015,50900,116,Manual,Petrol,5.9,5,48015,Vizcaya,11990
Mercedes-Benz,Viano,3.0CDI Trend Larga Aut.,Minivan,2008,248000,204,Automatic,Diesel,9.2,5,48960,Vizcaya,13999
Citroen,Berlingo,BlueHDi S&S Talla M Feel 100,Minivan,2019,27000,102,Manual,Diesel,4.0,5,48903,Vizcaya,16995
Volkswagen,Touran,2.0TDI CR BMT Sport 110kW,Minivan,2016,80000,150,Manual,Diesel,4.5,5,48015,Vizcaya,22500
Mercedes-Benz,V 220,220d Largo,Minivan,2020,11659,163,Automatic,Diesel,6.0,5,48903,Vizcaya,38900
Mercedes-Benz,V 220,220d Largo,Minivan,2020,15953,163,Automatic,Diesel,6.0,5,48903,Vizcaya,38900
Mercedes-Benz,V 220,220d Largo,Minivan,2020,28081,163,Automatic,Diesel,6.0,5,48903,Vizcaya,39900
Mercedes-Benz,V 220,220d Largo,Minivan,2020,42423,163,Automatic,Diesel,6.0,5,48903,Vizcaya,42900
Renault,Scenic,II 1.5DCI Confort Expression 100,Minivan,2004,221985,101,Manual,Diesel,4.8,5,48970,Vizcaya,750
Renault,Scenic,II 1.9DCI Confort Expression,Minivan,2003,170275,120,Manual,Diesel,5.8,5,48970,Vizcaya,1200
Mercedes-Benz,CLS 350,Aut.,Coupe,2005,200000,272,Automatic,Petrol,10.1,3,48450,Vizcaya,9900
Nissan,350Z,3.5 V6 Roadster,Coupe,2005,98000,280,Manual,Petrol,11.7,3,48960,Vizcaya,14999
BMW,335,i Coupé Aut.,Coupe,2007,75000,306,Automatic,Petrol,9.2,3,48450,Vizcaya,19000
BMW,M3,M3,Coupe,2002,153000,343,Manual,Petrol,11.9,3,48450,Vizcaya,25000
Audi,A7,Sportback 3.0BiTDI S line quattro edition Tiptroni,Coupe,2014,112000,313,Automatic,Diesel,6.4,3,48003,Vizcaya,29990
BMW,M3,,Coupe,2002,130000,343,Manual,Petrol,13.4,3,48980,Vizcaya,29999
Audi,TT,Coupé 2.0 TFSI S line edition S-T,Coupe,2018,11005,230,Automatic,Petrol,6.5,3,48014,Vizcaya,36600
Maserati,Ghibli,Diesel Aut. 275,Coupe,2016,127000,275,Automatic,Diesel,6.0,3,48940,Vizcaya,38000
Maserati,GranTurismo,Sport MC Shift Aut.,Coupe,2016,45000,460,Automatic,Petrol,14.3,3,48450,Vizcaya,72000
Mercedes-Benz,GLE 400,Coupé 400d 4Matic Aut.,Coupe,2020,55121,330,Automatic,Diesel,6.9,3,48903,Vizcaya,79890
Audi,Q8,50 TDI Black line quattro tiptronic,Coupe,2020,5694,286,Automatic,Diesel,6.6,3,48004,Vizcaya,82900
Honda,CRX,1.6i-16 A.A.,Coupe,1993,202000,129,Manual,Petrol,0.0,3,48450,Vizcaya,4500
BMW,335,335dA Coupé,Coupe,2007,194000,286,Automatic,Diesel,6.7,3,48450,Vizcaya,15500
Volkswagen,Beetle,Cabrio 1.9TDI,Convertible,2004,177300,99,Manual,Diesel,5.5,3,48960,Vizcaya,5490
Opel,,1.6T S&S Excellence Aut.,Convertible,2018,20473,170,Automatic,Petrol,7.2,3,48903,Vizcaya,25900
Mercedes-Benz,C 43 AMG,C 43 Cabrio AMG 4Matic Aut.,Convertible,2020,15546,390,Automatic,Petrol,9.5,3,48903,Vizcaya,71890
Peugeot,206,CC 1.6 Aut.,Convertible,2002,158706,109,Automatic,Petrol,6.9,3,48970,Vizcaya,2700
Chrysler,Sebring,Cabrio 2.0CRD Limited,Convertible,2007,210000,140,Manual,Diesel,6.8,3,48950,Vizcaya,2990
Opel,Tigra,1.4 16v Edition,Convertible,2004,168254,90,Manual,Petrol,6.1,3,48970,Vizcaya,3400
Renault,Megane,C.C. 1.5DCi Confort Dynamique eco2,Convertible,2007,215000,106,Manual,Diesel,5.0,3,48940,Vizcaya,4250
Chevrolet,Blazer,4.3 Aut.,Suv,2001,148000,193,Automatic,Petrol,14.3,5,48450,Vizcaya,5500
Dacia,Duster,1.5Blue dCi Essential 4x4 85kW,Suv,2018,165725,116,Manual,Diesel,4.7,5,48970,Vizcaya,11900
Dacia,Duster,1.5Blue dCi Essential 4x4 85kW,Suv,2018,132072,116,Manual,Diesel,4.7,5,48970,Vizcaya,13900
Ford,EcoSport,1.0T EcoBoost 92kW (125CV) S&S ST Line,Suv,2019,19450,125,Manual,Petrol,5.5,5,48960,Vizcaya,13900
Kia,Sportage,1.6 GDi Concept 4x2,Suv,2016,55000,132,Manual,Petrol,6.7,5,48015,Vizcaya,15300
Ford,Puma,1.0 EcoBoost 92kW (125cv) ST-Line X,Suv,2020,13528,125,Manual,Petrol,4.5,5,48960,Vizcaya,16900
Peugeot,3008,1.6BlueHDi Allure S&S 120,Suv,2017,55000,120,Manual,Diesel,4.0,5,48903,Vizcaya,17995
Opel,Grandland X,1.2T S&S 120 Aniversario Aut. 130,Suv,2020,6800,131,Automatic,Petrol,5.4,5,48960,Vizcaya,19990
Toyota,Proace,L2 Family,Van,2018,65000,177,Automatic,Diesel,5.9,3,48960,Vizcaya,27210
Kia,Cerato,1.6CRDI EX,Small,2006,230000,116,Manual,Diesel,4.9,5,03293,Alicante,2500
Volkswagen,Beetle,2.0,Small,1999,170000,116,Manual,Petrol,8.7,5,03206,Alicante,2900
Skoda,Octavia,1.6TDI CR Greenline,Small,2011,249000,105,Manual,Diesel,3.8,5,03931,Alicante,3599
Ford,Fiesta,1.4 Trend,Small,2004,110000,80,Manual,Petrol,6.2,5,03570,Alicante,4000
Volkswagen,Polo,1.4TDI United,Small,2009,178632,69,Manual,Diesel,4.5,5,03207,Alicante,4500
Volkswagen,Golf,1.9TDI Sportline DSG 105,Small,2006,128000,105,Automatic,Diesel,5.0,5,03600,Alicante,5500
Citroen,C3,1.0 VTi Tonic 68,Small,2014,93600,68,Manual,Petrol,4.3,5,03570,Alicante,6800
MINI,Cooper S,,Small,2004,117000,170,Manual,Petrol,8.6,5,03770,Alicante,13500
Renault,Megane,1.3 TCE ZEN 103KW - 18 5P,Small,2019,85271,140,Manual,Petrol,5.5,5,03293,Alicante,14350
Hyundai,Elantra,1.6CRDi Tecno 136,Small,2018,51981,135,Manual,Diesel,4.5,5,03293,Alicante,14500
Ford,Focus,1.0 Ecoboost ST Line 125,Small,2018,57000,125,Manual,Petrol,4.6,5,03570,Alicante,15500
BMW,116,d EfficientDynamics,Small,2015,30800,116,Manual,Diesel,3.7,5,03205,Alicante,15500
Audi,A1,1.0 25 TFSI SPORTBACK 5P,Small,2020,7157,95,Manual,Petrol,5.6,5,03293,Alicante,20850
Audi,A1,Sportback 25 TFSI Adrenalin,Small,2020,13513,95,Manual,Petrol,4.6,5,03320,Alicante,21243
Ford,Focus,1.5 Ecoboost ST Line Aut. 150,Small,2020,27000,150,Automatic,Petrol,6.0,5,03570,Alicante,21450
Audi,A6,2.7TDI quattro Tiptronic,Sedan,2007,681000,179,Automatic,Diesel,8.3,5,03931,Alicante,3799
BMW,730,dA,Sedan,2006,248000,231,Automatic,Diesel,8.2,5,03187,Alicante,3800
Audi,A4,2.0TDI DPF 143,Sedan,2008,188000,143,Manual,Diesel,5.1,5,03600,Alicante,8200
Mercedes-Benz,C 220,CDI Avantgarde,Sedan,2007,191000,150,Manual,Diesel,6.0,5,03293,Alicante,8500
Audi,A6,2.7TDI,Sedan,2007,104400,179,Automatic,Diesel,6.9,5,03187,Alicante,9900
Mercedes-Benz,C 220,CDI BE Classic,Sedan,2009,166000,170,Manual,Diesel,4.8,5,03206,Alicante,9900
BMW,730,dA,Sedan,2007,210000,231,Automatic,Diesel,8.2,5,03203,Alicante,9999
Audi,A4,2.0TDI CD Multitronic 150,Sedan,2015,215000,150,Automatic,Diesel,4.6,5,03560,Alicante,10900
BMW,520,520dA Luxury (0.00),Sedan,2014,170000,184,Automatic,Diesel,4.5,5,03720,Alicante,12995
BMW,318,dA Gran Turismo,Sedan,2016,261000,150,Automatic,Diesel,4.3,5,03600,Alicante,13800
Mercedes-Benz,E 220,220CDI BE Dynamic Edition 7G Plus,Sedan,2012,152000,170,Automatic,Diesel,4.9,5,03600,Alicante,14950
Jaguar,XF,2.2 Diesel Premium Luxury Aut.,Sedan,2013,104000,200,Automatic,Diesel,5.1,5,03203,Alicante,14999
Mercedes-Benz,C 200,CDI BE Elegance,Sedan,2015,178685,136,Manual,Diesel,4.9,5,03296,Alicante,15500
Volkswagen,Passat,2.0TDI EVO 90kW DSG7,Sedan,2021,29000,122,Automatic,Diesel,0.0,5,03015,Alicante,23400
Ford,Mondeo,Sedán 2.0 HEV Titanium,Sedan,2019,7000,188,Automatic,Hybrid,4.2,5,03293,Alicante,26900
Volvo,850,Estate 2.0 10v,Wagon,1995,128000,126,Manual,Petrol,0.0,5,03580,Alicante,2490
Skoda,Fabia,Combi 1.4TDI Ambition 66kW,Wagon,2017,176000,90,Manual,Diesel,3.6,5,03205,Alicante,6750
BMW,325,325i Touring,Wagon,2006,252225,218,Manual,Petrol,8.6,5,03293,Alicante,7000
Renault,Laguna,G.Tour 2.0dCi En. Dynamique Tom Tom,Wagon,2012,75000,131,Manual,Diesel,5.2,5,03206,Alicante,8900
Mercedes-Benz,E 500,Estate 4M Avantgarde Aut.,Wagon,2007,163000,387,Automatic,Petrol,11.8,5,03760,Alicante,11990
Volkswagen,Passat,Variant 2.0TDI Edition 110kW,Wagon,2016,144500,150,Manual,Diesel,4.3,5,03015,Alicante,13000
Toyota,Auris,Touring Sports hybrid 140H Active,Wagon,2017,46000,136,Automatic,Hybrid,4.2,5,03015,Alicante,16090
Honda,Accord,Tourer 2.4i-VTEC Executive Aut.,Wagon,2004,259660,190,Automatic,Petrol,8.6,5,03187,Alicante,3800
Mitsubishi,Lancer,Evolution IX Ultimate,Wagon,2007,384000,140,Manual,Diesel,10.6,5,03931,Alicante,3999
Audi,A4,Avant 2.0 TDI 143CV F.AP. mult.,Wagon,2008,215000,143,Automatic,Diesel,6.0,5,03006,Alicante,6500
SEAT,Leon,ST 1.6TDI CR S&S Style 105,Wagon,2014,197400,105,Manual,Diesel,3.8,5,03206,Alicante,7990
Mercedes-Benz,C 200,Estate 200CDI BE Avantgarde Edition,Wagon,2013,196323,136,Manual,Diesel,4.8,5,03207,Alicante,11500
Opel,Insignia,ST 1.5 T XFT S&S Innovation 165,Wagon,2019,25506,166,Manual,Petrol,6.1,5,03205,Alicante,17650
Opel,Insignia,ST 1.5D DVH S&S Business Edition 122,Wagon,2021,13884,122,Manual,Diesel,4.3,5,03205,Alicante,21400
Mitsubishi,Grandis,2.0DI-D Inform,Minivan,2006,105564,136,Manual,Diesel,6.6,5,03140,Alicante,5450
Mercedes-Benz,Citan,Tourer 111CDI Plus Extralarga,Minivan,2016,110000,110,Manual,Diesel,4.6,5,03204,Alicante,10900
Ford,C-Max,1.0 Ecoboost Auto-S&S Trend+ 125,Minivan,2018,36374,125,Manual,Petrol,5.1,5,03550,Alicante,11450
Ford,C-Max,1.5TDCi Titanium 120,Minivan,2016,99424,120,Manual,Diesel,4.1,5,03002,Alicante,12400
Opel,Combo,Life 1.5TD S/S Edition XL 100,Minivan,2021,14611,102,Manual,Diesel,4.2,5,03205,Alicante,14700
Toyota,Corolla,Verso 1.8i Luna Aut.,Minivan,2005,184000,129,Automatic,Petrol,7.5,5,03189,Alicante,4600
Ford,S-Max,2.0TDCi Trend,Minivan,2009,170000,140,Manual,Diesel,6.4,5,03600,Alicante,6800
Opel,Meriva,1.7CDTi Cosmo,Minivan,2004,230000,99,Manual,Diesel,4.8,5,03931,Alicante,1799
Citroen,Xsara,Picasso 1.6i 95,Minivan,2001,131098,95,Manual,Petrol,7.5,5,03006,Alicante,1900
Peugeot,RCZ,Deportivo 200cv Manual de 3 Puertas,Coupe,2011,191000,200,Manual,Petrol,6.7,3,03006,Alicante,10500
BMW,320,320d Coupé,Coupe,2010,205000,184,Manual,Diesel,4.7,3,03293,Alicante,12500
Mercedes-Benz,E 350,CDI Coupé BE Aut.,Coupe,2009,100771,231,Automatic,Diesel,6.8,3,03690,Alicante,14900
Mercedes-Benz,CLS 350,350CDI BE (4.75) Aut.,Coupe,2013,230350,265,Automatic,Diesel,6.0,3,03207,Alicante,22900
Mercedes-Benz,CLA 200,200d AMG Line,Coupe,2016,78000,136,Manual,Diesel,4.4,3,03203,Alicante,23499
Mercedes-Benz,SL 55 AMG,Aut.,Coupe,2003,184000,500,Automatic,Petrol,13.5,3,03203,Alicante,23999
BMW,Z4,sDrive 20iA,Coupe,2019,20262,197,Automatic,Petrol,5.8,3,03006,Alicante,44200
Porsche,997,Carrera S Coupé,Coupe,2006,113000,355,Manual,Petrol,11.5,3,03203,Alicante,44999
Ford,Mustang,Fastback 5.0 Ti-VCT GT,Coupe,2019,4300,457,Manual,Petrol,12.4,3,03760,Alicante,47500
Mercedes-Benz,GLC 200,GLC200dCoupé 4Matic 9G-Tronic,Coupe,2020,30000,163,Automatic,Diesel,5.2,3,03340,Alicante,50990
Porsche,991,Carrera S Coupé PDK,Coupe,2012,155000,400,Automatic,Petrol,8.7,3,03203,Alicante,63999
Audi,Q8,50 TDI Black line quattro tiptronic,Coupe,2020,6054,286,Automatic,Diesel,6.6,3,03203,Alicante,83500
Mercedes-Benz,GLE 400,Coupé 400d 4Matic Aut.,Coupe,2020,15000,330,Automatic,Diesel,6.9,3,03820,Alicante,93900
BMW,i8,,Coupe,2019,28000,362,Automatic,Hybrid,2.1,3,03006,Alicante,104000
Rolls-Royce,Wraith,6.6 V12,Coupe,2019,16000,632,Automatic,Petrol,14.0,3,03006,Alicante,345000
Honda,Prelude,2.2 VTI VTEC 4WS SSS,Coupe,1998,133869,185,Automatic,Petrol,8.5,3,03189,Alicante,5900
smart,city-coupé/city-cabrio,Roadster-Coupé 82 Aut.,Coupe,2004,56000,82,Automatic,Petrol,5.1,3,03203,Alicante,6999
BMW,428,428i Coupé xDrive Sport,Coupe,2014,105000,245,Manual,Petrol,6.8,3,03720,Alicante,17995
Infiniti,G37,37 GT Premium Cabrio AT,Convertible,2013,142000,320,Automatic,Petrol,11.4,3,03006,Alicante,22999
Mercedes-Benz,E 220,CDI Cabrio 7G Plus,Convertible,2015,108000,170,Automatic,Diesel,4.8,3,03206,Alicante,27900
Jaguar,XJS,Convertible 4.0,Convertible,1994,115000,222,Automatic,Petrol,0.0,3,03760,Alicante,32500
Aston-Martin,DB9,Volante Touchtronic2,Convertible,2005,49000,450,Automatic,Petrol,16.5,3,03730,Alicante,60000
MINI,Cooper S,Cabrio,Convertible,2010,121000,184,Manual,Petrol,6.0,3,03207,Alicante,13900
MINI,Cooper S,Cabrio Aut.,Convertible,2019,24000,192,Automatic,Petrol,5.6,3,03203,Alicante,26999
BMW,640,iA Cabrio,Convertible,2011,128000,320,Automatic,Petrol,7.9,3,03203,Alicante,29999
Mercedes-Benz,E 220,d Cabrio 9G-Tronic,Convertible,2019,44000,194,Automatic,Diesel,4.5,3,03203,Alicante,47799
Peugeot,206,CC 1.6 Aut.,Convertible,2002,158706,109,Automatic,Petrol,6.9,3,03006,Alicante,2700
Opel,Tigra,1.4 16v Edition,Convertible,2004,168254,90,Manual,Petrol,6.1,3,03006,Alicante,3400
Renault,Megane,C.C. 1.6 Confort Dynamique 115,Convertible,2005,130000,114,Manual,Petrol,7.0,3,03007,Alicante,4500
Opel,Astra,Twin Top 1.8 Enjoy,Convertible,2009,216000,139,Manual,Petrol,7.7,3,03187,Alicante,4500
Saab,9-3,Cabrio 1.8t Linear Sport,Convertible,2005,180000,150,Manual,Petrol,8.6,3,03700,Alicante,4800
Renault,Megane,C.C. 1.9DCi Confort Dynamique,Convertible,2007,210000,131,Manual,Diesel,5.5,3,03293,Alicante,4800
Mercedes-Benz,CLK 200,Cabrio K Elegance,Convertible,2002,244000,163,Automatic,Petrol,9.4,3,03580,Alicante,4990
Peugeot,307,CC 2.0HDI Sport 136,Convertible,2006,174000,136,Manual,Diesel,6.0,3,03203,Alicante,4999
BMW,320,320i Cabriolet,Convertible,1999,149000,150,Manual,Petrol,9.7,3,03189,Alicante,5500
Hyundai,Santa Fe,2.0CRDi VGT Style Aut.,Suv,2006,143300,125,Automatic,Diesel,9.1,5,03206,Alicante,4900
Volkswagen,Touareg,5.0TDI V10 Tiptronic,Suv,2005,301700,313,Automatic,Diesel,12.3,5,03009,Alicante,5950
Nissan,Qashqai,2.0 Tekna Premium 4x2 CVT 18´´,Suv,2009,168657,141,Automatic,Petrol,7.9,5,03600,Alicante,7900
Nissan,Pathfinder,2.5dCi XE 7pl.,Suv,2007,270000,174,Manual,Diesel,9.0,5,03006,Alicante,7999
Land-Rover,Freelander,2.2TD4 S&S E 4x4,Suv,2010,261812,150,Manual,Diesel,6.2,5,03207,Alicante,9390
Ford,EcoSport,1.5 Ti-VCT Trend,Suv,2016,90000,111,Manual,Petrol,6.3,5,03570,Alicante,11800
Ford,EcoSport,1.0 EcoBoost Trend 125,Suv,2016,69875,125,Manual,Petrol,5.3,5,03570,Alicante,12500
BMW,X5,xDrive 35dA,Suv,2008,205000,286,Automatic,Diesel,8.3,5,03206,Alicante,15900
Opel,Mokka,X 1.4T Innovation 4x2 Aut.,Suv,2019,84920,140,Automatic,Petrol,6.2,5,03570,Alicante,17600
Renault,Kangoo,Combi 1.5dCi En. Profesional N1 55kW,Van,2019,81156,75,Manual,Diesel,4.9,3,03420,Alicante,12900
Citroen,Berlingo,Multispace 1.9D Puerta Lateral,Van,1999,330000,68,Manual,Diesel,7.0,3,03440,Alicante,1800
