Brand,Model,Version,Category,Year,Kms,Hp,Gear_type,Fuel_type,Fuel_cons,Doors,ZIP,Province,Price_EUR
Fiat,Croma,1.9Mjt 8v Strip,Wagon,2007,250000,120,Automatic,Diesel,6.1,5,28891,Madrid,2900
Volkswagen,Passat,Variant 1.9TDI BlueMotion,Wagon,2008,292000,105,Manual,Diesel,5.2,5,28015,Madrid,4750
Renault,Clio,Grand Tour 1.5DCI Dynamique 90 eco2,Wagon,2011,136000,88,Manual,Diesel,4.0,5,28936,Madrid,5999
Audi,A4,Avant 2.0TDI DPF,Wagon,2006,161360,140,Manual,Diesel,6.0,5,28804,Madrid,6900
Peugeot,308,SW 1.6e-HDi Active 115,Wagon,2015,234000,116,Manual,Diesel,3.7,5,28500,Madrid,7000
Audi,A6,Avant 2.7TDI quattro Tiptronic,Wagon,2007,298000,179,Automatic,Diesel,8.3,5,28936,Madrid,7500
Peugeot,308,SW 1.6 BlueHDi Business Line 120,Wagon,2016,189752,120,Manual,Diesel,3.6,5,28021,Madrid,8190
Renault,Talisman,S.T. 1.6dCi Energy Intens 96kW,Wagon,2018,213001,131,Manual,Diesel,4.0,5,28021,Madrid,9690
Toyota,Auris,Touring Sports 120T Active,Wagon,2017,93140,116,Manual,Petrol,4.8,5,28021,Madrid,10890
Renault,Megane,S.T. 1.5dCi Blue Life 70kW,Wagon,2019,76211,95,Manual,Diesel,3.9,5,28021,Madrid,11290
Renault,Talisman,S.T. 1.6dCi Energy Zen EDC 96kW,Wagon,2017,120429,131,Automatic,Diesel,4.4,5,28021,Madrid,11790
Mazda,6,W. 2.2DE Style (Navi) 110kW,Wagon,2017,159086,150,Manual,Diesel,4.2,5,28021,Madrid,11790
Fiat,Tipo,SW 1.3 Multijet II Easy,Wagon,2019,26266,95,Manual,Diesel,4.2,5,28703,Madrid,11890
Citroen,C5,Tourer 2.0HDI Exclusive 160,Wagon,2013,76000,163,Manual,Diesel,5.3,5,28342,Madrid,11900
Volvo,V60,D3 Kinetic Aut. 150,Wagon,2017,146747,150,Automatic,Diesel,4.3,5,28021,Madrid,12290
Kia,Optima,SW 1.7CRDI Eco-Dynamics VGT Drive DCT,Wagon,2017,127782,141,Automatic,Diesel,4.6,5,28022,Madrid,12549
Volkswagen,Golf,Variant 1.6TDI Advance,Wagon,2017,58540,116,Manual,Diesel,4.1,5,28021,Madrid,12990
Peugeot,508,SW 1.6BlueHDI Active 120,Wagon,2017,50142,120,Manual,Diesel,4.2,5,28045,Madrid,13500
Ford,Focus,Sportbreak 1.5Ecoblue Active Aut.,Wagon,2019,138558,120,Automatic,Diesel,4.6,5,28021,Madrid,13590
Citroen,C5,Tourer 2.0BlueHDI S&S Feel,Wagon,2017,57064,150,Manual,Diesel,4.1,5,28021,Madrid,13890
Audi,A4,Avant 2.0TDI CD S line edition Q. 190,Wagon,2014,178000,190,Manual,Diesel,5.1,5,28660,Madrid,13900
Renault,Megane,S.T. 1.6dCi Energy GT EDC 121kW,Wagon,2017,138790,165,Automatic,Diesel,5.7,5,28021,Madrid,13990
Volkswagen,Passat,Variant 1.6TDI Advance DSG7 88kW,Wagon,2017,90673,120,Automatic,Diesel,4.3,5,28021,Madrid,14490
Volvo,V60,D2 Momentum 120,Wagon,2017,81315,120,Manual,Diesel,3.8,5,28021,Madrid,14590
Audi,A4,Avant 2.0TDI DPF S line edition 136,Wagon,2015,124458,136,Manual,Diesel,4.4,5,28021,Madrid,14790
Mercedes-Benz,CLA 200,Shooting Brake 200d 7G-DCT,Wagon,2016,146551,136,Automatic,Diesel,4.1,5,28021,Madrid,14990
BMW,Active Hybrid 7,Tourer 218d -,Wagon,2017,85823,150,Manual,Diesel,4.1,5,28031,Madrid,15000
Volvo,V60 Cross Country,2.0 D3 Auto,Wagon,2017,131088,150,Automatic,Diesel,4.6,5,28021,Madrid,15290
Opel,Insignia,ST MY18 1.6CDTi 100kW eco D Selective Au,Wagon,2018,65317,136,Automatic,Diesel,5.2,5,28021,Madrid,15490
Mercedes-Benz,C 220,Estate 220d 7G Plus,Wagon,2016,202622,170,Automatic,Diesel,4.4,5,28021,Madrid,15690
Audi,A4,Avant 2.0TDI 110kW,Wagon,2016,94000,150,Manual,Diesel,4.0,5,28703,Madrid,15900
Audi,A4,Avant 2.0TDI 110kW,Wagon,2017,138759,150,Manual,Diesel,4.0,5,28021,Madrid,15990
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2017,118401,150,Automatic,Diesel,4.1,5,28021,Madrid,16290
SEAT,Leon,ST 1.5 EcoTSI S&S Style 130,Wagon,2019,9443,131,Manual,Petrol,4.8,5,28805,Madrid,16400
Volkswagen,Golf,Variant 1.6TDI Advance,Wagon,2020,20916,116,Manual,Diesel,4.1,5,28021,Madrid,16490
BMW,320,320dA Touring,Wagon,2017,104990,190,Automatic,Diesel,4.1,5,28703,Madrid,16700
Opel,Insignia,ST 2.0 CDTi Turbo D Innovation,Wagon,2019,48120,170,Manual,Diesel,5.5,5,28021,Madrid,16790
Ford,Mondeo,SB 2.0TDCI Trend PowerShift 150,Wagon,2018,57547,150,Automatic,Diesel,4.9,5,28021,Madrid,16790
BMW,318,318dA Touring,Wagon,2017,59950,150,Automatic,Diesel,4.1,5,28021,Madrid,16990
Subaru,OUTBACK,2.0 TD Executive AWD,Wagon,2016,131301,150,Automatic,Diesel,5.6,5,28021,Madrid,17290
Volkswagen,Passat,Variant 1.6TDI Advance DSG7 88kW,Wagon,2019,80223,120,Automatic,Diesel,4.3,5,28021,Madrid,17590
SEAT,Leon,ST 2.0 EcoTSI S&S FR DSG7 190,Wagon,2019,47449,190,Automatic,Petrol,6.2,5,28021,Madrid,17790
Ford,Mondeo,1.5 EcoBoost 121kW PowSh Titanium SBreak,Wagon,2019,24780,165,Automatic,Petrol,7.6,5,28021,Madrid,17890
BMW,320,320dA Touring xDrive,Wagon,2017,133608,190,Automatic,Diesel,4.5,5,28021,Madrid,17990
Ford,Focus,Sportbreak 2.0Ecoblue Active Aut,Wagon,2019,56736,150,Automatic,Diesel,4.6,5,28021,Madrid,17990
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2017,73679,150,Automatic,Diesel,4.1,5,28021,Madrid,18190
Mercedes-Benz,CLA 200,Shooting Brake 200d 7G-DCT,Wagon,2017,73139,136,Automatic,Diesel,4.1,5,28021,Madrid,18190
Volvo,XC70,2.0 D4 Momentum Auto,Wagon,2016,134849,181,Automatic,Diesel,4.8,5,28021,Madrid,18290
BMW,530,530dA Touring xDrive,Wagon,2013,168495,258,Automatic,Diesel,5.7,5,28021,Madrid,18390
Skoda,Octavia,Combi 1.5 TGI CNG Ambition DSG,Wagon,2019,6015,131,Automatic,Compressed Natural Gas \(CNG\),3.8,5,28002,Madrid,18900
Mercedes-Benz,CLA 220,Shooting Brake 220d 4Matic 7G-DCT,Wagon,2016,102288,177,Automatic,Diesel,4.8,5,28021,Madrid,18990
BMW,318,318dA Touring,Wagon,2018,83316,150,Automatic,Diesel,4.1,5,28022,Madrid,18990
Mercedes-Benz,CLA 200,Shooting Brake 200CDI AMG Line,Wagon,2015,117000,136,Automatic,Diesel,4.3,5,28045,Madrid,19300
Kia,Ceed / cee'd,SW 1.0 T-GDI Eco-Dynamics GT Line,Wagon,2019,29510,120,Manual,Petrol,5.2,5,28050,Madrid,19481
Audi,A4,Avant 2.0TDI ultra 110kW,Wagon,2018,75818,150,Manual,Diesel,3.8,5,28021,Madrid,19590
Volkswagen,Passat,Variant 2.0TDI Sport DSG 140kW,Wagon,2018,89688,190,Automatic,Diesel,4.7,5,28021,Madrid,20290
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2017,37235,150,Automatic,Diesel,4.1,5,28021,Madrid,20690
Mercedes-Benz,CLA 180,Shooting Brake 7G-DCT,Wagon,2019,28139,122,Automatic,Petrol,6.3,5,28021,Madrid,20890
BMW,520,520dA Touring,Wagon,2017,142300,190,Automatic,Diesel,4.5,5,28939,Madrid,20900
Mercedes-Benz,CLA 200,Shooting Brake 200d 7G-DCT,Wagon,2018,51052,136,Automatic,Diesel,4.1,5,28021,Madrid,20990
Mercedes-Benz,CLA 200,Shooting Brake 7G-DCT,Wagon,2018,146323,156,Automatic,Petrol,6.4,5,28021,Madrid,21490
Audi,A4,Avant 2.0TDI S tronic 140kW,Wagon,2018,96215,190,Automatic,Diesel,4.2,5,28021,Madrid,21690
BMW,520,520i Touring,Wagon,2015,111100,184,Automatic,Petrol,6.7,5,28939,Madrid,21900
Audi,A6,Avant 2.0TDI Black line ed. S-T 140kW,Wagon,2018,134917,190,Automatic,Diesel,4.6,5,28021,Madrid,21990
Mercedes-Benz,C 220,Estate 220d 7G Plus,Wagon,2018,79388,170,Automatic,Diesel,4.4,5,28021,Madrid,22390
Peugeot,508,SW 1.5 BlueHDi S&S Allure 130,Wagon,2019,24979,131,Manual,Diesel,4.0,5,28944,Madrid,22490
Opel,Insignia,CT 2.0 CDTi Biturbo 4x4 Country To. Auto,Wagon,2018,17229,209,Automatic,Diesel,7.2,5,28021,Madrid,22690
Mercedes-Benz,C 250,Estate 250d 7G Plus,Wagon,2017,102473,204,Automatic,Diesel,4.5,5,28021,Madrid,22690
Volvo,V90,D4 Momentum Aut. 190,Wagon,2019,80448,190,Automatic,Diesel,4.9,5,28021,Madrid,23290
Volvo,V60,2.0 D3 Auto,Wagon,2019,78793,150,Automatic,Diesel,4.6,5,28021,Madrid,23290
BMW,535,535iA Touring,Wagon,2014,85600,306,Automatic,Petrol,7.5,5,28939,Madrid,23900
Audi,A4,Avant 35 TDI Advanced S tronic 110kW,Wagon,2019,85299,150,Automatic,Diesel,4.6,5,28021,Madrid,24190
Audi,A4,Avant 2.0TDI S tronic 140kW,Wagon,2018,42900,190,Automatic,Diesel,4.2,5,28021,Madrid,24390
Audi,A6,Avant 2.0TDI S line edition 140kW,Wagon,2016,78400,190,Manual,Diesel,4.6,5,28939,Madrid,24400
Mercedes-Benz,C 220,d AMG Line Estate,Wagon,2016,139965,170,Automatic,Diesel,4.3,5,28022,Madrid,24900
Audi,A4,Avant 2.0TDI S line edition S tronic 110kW,Wagon,2017,51732,150,Automatic,Diesel,4.4,5,28703,Madrid,24990
BMW,520,520dA Touring xDrive,Wagon,2018,141200,190,Automatic,Diesel,5.0,5,28939,Madrid,25400
Mercedes-Benz,C 220,Estate 220d 9G-Tronic,Wagon,2018,54701,170,Automatic,Diesel,4.4,5,28770,Madrid,25900
Peugeot,508,SW 1.5 BlueHDi S&S Allure EAT8 130,Wagon,2021,7039,131,Automatic,Diesel,3.6,5,28021,Madrid,26300
Volvo,V90,D3 Momentum 150,Wagon,2019,52608,150,Manual,Diesel,4.9,5,28500,Madrid,26790
Mercedes-Benz,C 220,Estate 220d 9G-Tronic (4.75),Wagon,2017,97615,170,Automatic,Diesel,5.0,5,28041,Madrid,27600
BMW,530,530dA Touring xDrive,Wagon,2017,106393,265,Automatic,Diesel,5.6,5,28021,Madrid,27890
Skoda,Superb,Combi 1.5 TSI Style DSG7 110kW,Wagon,2019,19369,150,Automatic,Petrol,5.6,5,28922,Madrid,28090
Audi,A4,Avant 3.0TDI Design ed. Q. Tip. 200kW,Wagon,2016,45618,272,Automatic,Diesel,5.3,5,28041,Madrid,29700
Peugeot,508,SW Hybrid 225 GT e-EAT8,Wagon,2020,18680,224,Automatic,Hybrid,1.4,5,28021,Madrid,29790
Subaru,OUTBACK,2.5i Executive Silver Edition CVT,Wagon,2020,10235,175,Automatic,Petrol,7.0,5,28021,Madrid,30690
Mercedes-Benz,CLA 200,Shooting Brake 7G-DCT,Wagon,2019,23337,163,Automatic,Petrol,5.4,5,28021,Madrid,30890
Volvo,V90 Cross Country,2.0 D4 AWD Auto,Wagon,2019,49697,190,Automatic,Diesel,5.3,5,28021,Madrid,31490
Volvo,V90 Cross Country,2.0 D4 AWD Auto,Wagon,2019,43090,190,Automatic,Diesel,5.3,5,28021,Madrid,31990
Cupra,Leon,Sportstourer 1.4 TSI e-Hybrid DSG 245,Wagon,2020,12000,245,Automatic,Hybrid,1.6,5,28922,Madrid,32890
BMW,530,530dA Touring xDrive,Wagon,2017,49824,258,Automatic,Diesel,5.7,5,28850,Madrid,33490
BMW,530,530dA Touring xDrive,Wagon,2018,51300,265,Automatic,Diesel,5.6,5,28002,Madrid,33900
BMW,530,530dA Touring xDrive,Wagon,2018,99996,265,Automatic,Diesel,5.6,5,28015,Madrid,36500
Audi,A4,Avant 35 TDI Black line S tronic 120kW,Wagon,2020,20695,163,Automatic,Diesel,3.9,5,28050,Madrid,37600
Audi,S6,Avant 4.0 TFSI quattro S-Tronic,Wagon,2014,99890,420,Automatic,Petrol,9.7,5,28232,Madrid,38000
Mercedes-Benz,C 63 AMG,Estate 7G Plus,Wagon,2016,48900,476,Automatic,Petrol,8.4,5,28232,Madrid,53500
Audi,RS6,Avant 4.0 TFSI quattro Tiptronic,Wagon,2014,94767,560,Automatic,Petrol,9.8,5,28015,Madrid,61800
Volkswagen,Passat,Variant 1.9TDI Highline Tiptronic,Wagon,2001,407000,129,Automatic,Diesel,5.6,5,28232,Madrid,990
Peugeot,407,SW 2.0HDI ST Sport Pack Aut.6,Wagon,2006,277000,136,Automatic,Diesel,6.9,5,28802,Madrid,2350
Volkswagen,Passat,Variant 1.6TDI Advance BMT,Wagon,2010,134000,105,Manual,Diesel,4.4,5,28939,Madrid,6350
Ford,Focus,1.5 TDCi E6 70kW (95CV) Trend Sportbreak,Wagon,2016,131337,95,Manual,Diesel,3.8,5,28021,Madrid,8490
BMW,520,520i Touring Aut.,Wagon,2009,172709,170,Automatic,Petrol,7.0,5,28045,Madrid,8790
Opel,Astra,ST 1.6CDTi Selective 110,Wagon,2017,110703,110,Manual,Diesel,3.6,5,28600,Madrid,8999
Renault,Megane,S.T. 1.5dCi Blue Business 70kW,Wagon,2019,121504,95,Manual,Diesel,3.9,5,28021,Madrid,9190
Renault,Clio,Sp. T. Limited En. dCi 66kW (90CV) - 18,Wagon,2018,58490,90,Manual,Diesel,4.0,5,28021,Madrid,9490
Volkswagen,Golf,Variant 1.6TDI Advance,Wagon,2017,150837,116,Manual,Diesel,4.1,5,28021,Madrid,9890
Opel,Insignia,ST 1.6CDTI EcoF. S&S Business 136,Wagon,2016,90494,136,Manual,Diesel,3.9,5,28045,Madrid,9990
Peugeot,308,SW 1.6 BlueHDi Style120 EAT6,Wagon,2016,79719,120,Automatic,Diesel,3.7,5,28914,Madrid,10610
Toyota,Auris,Touring Sports hybrid 140H Active,Wagon,2016,139000,136,Automatic,Hybrid,4.2,5,28936,Madrid,10895
Renault,Clio,Sport Tourer 1.5dCi Energy Zen 80kW,Wagon,2018,90000,109,Manual,Diesel,3.3,5,28830,Madrid,11995
Kia,Carens,1.7CRDi ED Drive 7P,Wagon,2015,87000,116,Manual,Diesel,4.5,5,28830,Madrid,11995
SEAT,Leon,ST 1.6TDI CR S&S Style 115,Wagon,2017,74791,116,Manual,Diesel,3.9,5,28045,Madrid,12400
Renault,Megane,S.T. 1.6dCi Energy Zen 96kW,Wagon,2017,71108,131,Manual,Diesel,4.0,5,28045,Madrid,12750
Toyota,Auris,Touring Sports hybrid 140H Active,Wagon,2018,103223,136,Automatic,Hybrid,4.2,5,28021,Madrid,12990
SEAT,Leon,ST 1.4 TGI GNC S&S Style 110,Wagon,2018,71100,110,Manual,Compressed Natural Gas \(CNG\),5.4,5,28946,Madrid,13240
Skoda,Octavia,Combi 1.4 TSI Like 110kW,Wagon,2017,97600,150,Manual,Petrol,5.3,5,28946,Madrid,13540
MINI,One Clubman,D,Wagon,2017,85990,116,Manual,Diesel,3.8,5,28703,Madrid,13590
Volkswagen,Passat,Variant 1.6TDI Advance 88kW,Wagon,2018,135615,120,Manual,Diesel,4.1,5,28021,Madrid,13990
Volvo,V60,D2 Kinetic Aut. 120,Wagon,2018,119478,120,Automatic,Diesel,4.2,5,28021,Madrid,14390
Toyota,Auris,Touring Sports hybrid 140H Feel! Edition,Wagon,2018,91278,136,Automatic,Hybrid,4.5,5,28914,Madrid,14690
SEAT,Leon,ST 1.6TDI CR S&S Style DSG 115,Wagon,2017,68379,116,Automatic,Diesel,4.0,5,28522,Madrid,14900
Volkswagen,Passat,Variant 1.6TDI Edition 88kW,Wagon,2018,91000,120,Manual,Diesel,4.1,5,28946,Madrid,15000
SEAT,Leon,ST 2.0TDI CR S&S Style 150,Wagon,2017,105331,150,Manual,Diesel,4.3,5,28500,Madrid,15190
MINI,Cooper Clubman,,Wagon,2015,61600,136,Manual,Petrol,5.1,5,28939,Madrid,15400
Volkswagen,Passat,Variant 1.6TDI Advance 88kW,Wagon,2017,52642,120,Manual,Diesel,4.1,5,28021,Madrid,15790
Peugeot,308,SW 1.5BlueHDi S&S Style EAT6 130,Wagon,2019,60489,131,Automatic,Diesel,3.7,5,28522,Madrid,15900
Volkswagen,Passat,Variant 2.0TDI Advance 110kW,Wagon,2018,121129,150,Manual,Diesel,4.3,5,28021,Madrid,15990
SEAT,Leon,ST 2.0TDI CR S&S FR DSG 150,Wagon,2017,112000,150,Automatic,Diesel,4.5,5,28946,Madrid,15990
Volkswagen,Passat,Variant 2.0TDI Advance 110kW,Wagon,2016,69700,150,Manual,Diesel,4.3,5,28939,Madrid,16400
Ford,Fusion,1.4 Trend,Minivan,2004,49000,80,Manual,Petrol,6.2,5,28703,Madrid,4495
Kia,Carnival,2.2CRDI Emotion,Minivan,2010,139000,194,Manual,Diesel,6.7,5,28232,Madrid,7490
Renault,Grand Scenic,1.5dCi Energy Limited 5pl.,Minivan,2016,209000,110,Manual,Diesel,4.1,5,28005,Madrid,7500
Ford,C-Max,1.0 Ecoboost Auto-S&S Titanium 125,Minivan,2013,152702,125,Manual,Petrol,5.1,5,28770,Madrid,7990
Mercedes-Benz,Viano,2.0CDI Fun Larga,Minivan,2005,289000,109,Manual,Diesel,8.9,5,28936,Madrid,9650
Renault,Kangoo,Combi 1.5dCi Energy Extrem 66kW,Minivan,2015,143000,90,Manual,Diesel,4.3,5,28015,Madrid,10795
Honda,Jazz,1.3 i-VTEC Elegance Navi CVT,Minivan,2016,85000,102,Automatic,Petrol,4.9,5,28660,Madrid,10900
Renault,Grand Scenic,1.5dCi Intens EDC 81kW,Minivan,2018,137689,110,Automatic,Diesel,4.0,5,28021,Madrid,11190
Honda,Jazz,1.3 i-VTEC Comfort CVT,Minivan,2017,38066,102,Automatic,Petrol,4.8,5,28770,Madrid,11490
Renault,Grand Scenic,1.5dCi Intens 81kW,Minivan,2018,127077,110,Manual,Diesel,4.0,5,28021,Madrid,11790
Renault,Scenic,1.5dCi Intens 70kW,Minivan,2017,99900,95,Manual,Diesel,3.9,5,28806,Madrid,11900
Ford,Tourneo,Connect 1.5TDCi Auto-S&S Trend 120,Minivan,2016,60000,120,Manual,Diesel,4.4,5,28044,Madrid,11900
Renault,Grand Scenic,1.5dCi Intens EDC 81kW,Minivan,2017,90759,110,Automatic,Diesel,4.0,5,28021,Madrid,11990
Renault,Grand Scenic,1.5dCi Intens EDC 81kW,Minivan,2017,84052,110,Automatic,Diesel,4.0,5,28021,Madrid,12190
BMW,216,Gran Tourer 216d,Minivan,2017,146755,116,Manual,Diesel,4.2,5,28021,Madrid,12290
Fiat,500L,1.4 Mirror,Minivan,2018,59380,95,Manual,Petrol,6.1,5,28050,Madrid,12390
Kia,Soul,Eléctrico CHAdeMO,Minivan,2015,97200,110,Automatic,Electric,0.0,5,28021,Madrid,12390
Mercedes-Benz,B 180,180d,Minivan,2017,106872,109,Manual,Diesel,4.0,5,28021,Madrid,12590
Renault,Grand Scenic,1.5dCi Intens 81kW,Minivan,2017,118630,110,Manual,Diesel,4.0,5,28021,Madrid,12790
Ford,Tourneo Connect,1.0 Ecoboost Titanium,Minivan,2018,43548,101,Manual,Petrol,5.6,5,28050,Madrid,13572
BMW,218,Gran Tourer 218d,Minivan,2017,122691,150,Manual,Diesel,4.5,5,28021,Madrid,13590
Mercedes-Benz,B 180,d,Minivan,2017,141611,109,Automatic,Diesel,4.0,5,28021,Madrid,13790
BMW,Active Hybrid X6,Tourer 216d Business,Minivan,2017,76675,116,Manual,Diesel,4.0,5,28021,Madrid,13990
Dacia,Lodgy,1.5dCi Stepway 7pl. 81kW,Minivan,2018,33181,110,Manual,Diesel,4.0,5,28050,Madrid,14026
BMW,Active Hybrid X6,Tourer 216d,Minivan,2017,63819,116,Manual,Diesel,4.0,5,28021,Madrid,14290
Renault,Espace,1.6dCi Energy Life 96kW,Minivan,2017,136750,131,Manual,Diesel,4.5,5,28021,Madrid,14290
Peugeot,Rifter,Access Standard BlueHDi 55kW,Minivan,2019,53918,75,Manual,Diesel,4.2,5,28021,Madrid,14390
Peugeot,Rifter,Access Standard BlueHDi 73kW,Minivan,2019,72028,99,Manual,Diesel,4.4,5,28021,Madrid,14490
Renault,Scenic,dCi Limited Blue 88kW,Minivan,2019,60765,120,Manual,Diesel,4.8,5,28021,Madrid,14590
Mercedes-Benz,B 180,180d,Minivan,2017,77223,109,Manual,Diesel,4.0,5,28021,Madrid,14890
Volkswagen,Touran,1.6TDI CR BMT Advance 85kW,Minivan,2019,146507,116,Manual,Diesel,4.5,5,28021,Madrid,14990
Renault,Grand Espace,Intens Energy TCe 103kW (140CV),Minivan,2018,76014,140,Manual,Petrol,5.6,5,28021,Madrid,15390
Renault,Grand Espace,Intens Energy TCe 103kW (140CV),Minivan,2018,56059,140,Manual,Petrol,5.6,5,28021,Madrid,15390
BMW,216,Gran Tourer 216d Business,Minivan,2018,143925,116,Automatic,Diesel,4.4,5,28021,Madrid,15390
Peugeot,Rifter,Access Standard BlueHDi 73kW,Minivan,2019,17298,99,Manual,Diesel,4.4,5,28021,Madrid,15690
Peugeot,5008,1.6 BlueHDi Active EAT6 120,Minivan,2018,133264,120,Automatic,Diesel,4.2,5,28021,Madrid,16290
Renault,Grand Espace,Zen Energy TCe 103kW (140CV) EDC,Minivan,2018,81358,140,Automatic,Petrol,5.5,5,28021,Madrid,16390
BMW,Active Hybrid 7,Tourer 220dA,Minivan,2018,76562,190,Automatic,Diesel,4.4,5,28021,Madrid,16590
Volkswagen,Touran,1.6TDI CR BMT Advance 85kW,Minivan,2019,130422,116,Manual,Diesel,4.5,5,28021,Madrid,16790
Peugeot,5008,1.6 BlueHDi Active EAT6 120,Minivan,2017,91435,120,Automatic,Diesel,4.2,5,28021,Madrid,16990
Renault,Espace,1.6dCi TT En. Initiale Paris EDC 118kW,Minivan,2017,111961,160,Automatic,Diesel,4.7,5,28021,Madrid,17490
Volkswagen,Sharan,2.0TDI Edition 110kW,Minivan,2016,141955,150,Manual,Diesel,5.2,5,28021,Madrid,17490
Volkswagen,Touran,2.0TDI CR BMT Advance DSG7 110kW,Minivan,2019,124738,150,Automatic,Diesel,4.8,5,28021,Madrid,17590
BMW,i3,94 Ah,Minivan,2017,46281,170,Automatic,Electric,0.0,5,28002,Madrid,17900
Citroen,C4,Grand Spacetourer 1.2 PureTech S&S Feel EAT8 130,Minivan,2020,16792,131,Automatic,Petrol,5.1,5,28021,Madrid,18490
Volkswagen,Touran,2.0TDI CR BMT Advance DSG 110kW,Minivan,2017,89470,150,Automatic,Diesel,4.6,5,28021,Madrid,18490
Peugeot,Rifter,1.5BlueHDi S&S Long Allure 130,Minivan,2019,71381,131,Manual,Diesel,4.3,5,28021,Madrid,18590
BMW,220,Gran Tourer 220dA,Minivan,2017,101202,190,Automatic,Diesel,4.4,5,28021,Madrid,18590
BMW,i3,94Ah BEV,Minivan,2018,47000,170,Automatic,Electric,0.0,5,28703,Madrid,19100
Peugeot,5008,1.6 BlueHDI Allure 7 pl. EAT6 120,Minivan,2018,106831,120,Automatic,Diesel,4.3,5,28021,Madrid,19290
BMW,i3,94 Ah,Minivan,2018,14383,170,Automatic,Electric,0.0,5,28002,Madrid,19500
Mercedes-Benz,B 200,d,Minivan,2018,46056,136,Automatic,Diesel,5.3,5,28021,Madrid,19590
Renault,Espace,Blue dCi TT Intens EDC 118kW,Minivan,2018,55852,160,Automatic,Diesel,5.1,5,28021,Madrid,19590
BMW,225,225xe iPerformance Active Tourer,Minivan,2016,46700,224,Automatic,Hybrid,2.0,5,28939,Madrid,19900
Lancia,Voyager,2.8CRD Edición Especial S 177 Aut.,Minivan,2015,138769,178,Automatic,Diesel,7.9,5,28046,Madrid,19990
Renault,Espace,1.6dCi TT En. Initiale Paris EDC 118kW,Minivan,2016,76971,160,Automatic,Diesel,4.7,5,28850,Madrid,20500
SEAT,Alhambra,2.0TDI CR Eco. S&S Reference 150,Minivan,2020,15068,150,Manual,Diesel,5.2,5,28850,Madrid,21990
BMW,i3,94Ah REX,Minivan,2018,16911,170,Automatic,Electric,0.6,5,28021,Madrid,22290
Ford,S-Max,Vignale 2.0TDCi 150,Minivan,2017,85208,150,Manual,Diesel,5.2,5,28041,Madrid,22600
Peugeot,Rifter,1.5BlueHDi S&S Standard GT Line 130,Minivan,2019,40742,131,Manual,Diesel,4.4,5,28050,Madrid,24117
BMW,i3,94Ah BEV,Minivan,2018,7077,170,Automatic,Electric,0.0,5,28220,Madrid,24900
Peugeot,5008,1.2 PureTech S&S Allure 7 pl. 130,Minivan,2021,8760,131,Manual,Petrol,5.4,5,28021,Madrid,24990
BMW,Active Hybrid 7,220iA Tourer,Minivan,2019,11353,192,Automatic,Petrol,5.4,5,28002,Madrid,25900
Volkswagen,Caddy,2.0TDI Outdoor 102,Minivan,2021,6000,102,Manual,Diesel,0.0,5,28770,Madrid,29600
Mercedes-Benz,V 220,220d Largo Exclusive 7GT,Minivan,2016,79760,163,Automatic,Diesel,5.9,5,28045,Madrid,29640
Mercedes-Benz,B 250,250e 8G-DCT,Minivan,2020,18593,218,Automatic,Hybrid,1.4,5,28770,Madrid,34500
Mercedes-Benz,V 250,250d Largo Avantgarde 7G Tronic,Minivan,2018,21500,190,Automatic,Diesel,6.0,5,28933,Madrid,43590
Ford,Fusion,1.4TDCi Ambiente,Minivan,2009,199000,68,Manual,Diesel,4.6,5,28982,Madrid,3990
Mercedes-Benz,R 350,4Matic,Minivan,2006,134000,272,Automatic,Petrol,11.4,5,28840,Madrid,7990
Ford,B-Max,1.0 EcoBoost Trend,Minivan,2013,61489,101,Manual,Petrol,5.1,5,28045,Madrid,7990
Renault,Espace,2.0dCi Celsium,Minivan,2014,193548,150,Manual,Diesel,5.7,5,28045,Madrid,8650
Honda,Jazz,1.3 i-VTEC Trend,Minivan,2017,84308,102,Manual,Petrol,5.0,5,28220,Madrid,9500
Peugeot,3008,1.6 BlueHDi Style 120,Minivan,2015,120286,120,Manual,Diesel,4.1,5,28021,Madrid,10490
Dacia,Dokker,1.5dCi Ambiance N1 66kW,Minivan,2018,115300,90,Manual,Diesel,4.5,5,28522,Madrid,10500
Renault,Grand Scenic,1.5dCi Edition One 81kW,Minivan,2017,131252,110,Manual,Diesel,4.0,5,28021,Madrid,10690
Fiat,Qubo,1.4 Easy,Minivan,2019,18000,77,Manual,Petrol,7.3,5,28342,Madrid,11900
Fiat,Freemont,2.0 Diesel Lounge 170,Minivan,2012,91225,170,Manual,Diesel,6.4,5,28045,Madrid,12350
Ford,C-Max,1.5TDCi Auto-S&S Trend+ 120,Minivan,2018,23304,120,Manual,Diesel,4.1,5,28021,Madrid,13190
Renault,Grand Scenic,1.5dCi Intens EDC 81kW,Minivan,2018,133408,110,Automatic,Diesel,4.0,5,28021,Madrid,13290
Renault,Scenic,1.6dCi eco2 Energy Bose,Minivan,2017,98539,131,Manual,Diesel,4.4,5,28021,Madrid,13790
BMW,Active Hybrid X6,Tourer 216d Business,Minivan,2019,116321,116,Manual,Diesel,4.8,5,28021,Madrid,13790
