Year,Kms,Hp,Fuel_cons,Doors,Category_Convertible,Category_Coupe,Category_Minivan,Category_Sedan,Category_Small,Category_Suv,Category_Van,Category_Wagon,Gear_type_Automatic,Gear_type_Manual,Fuel_type_Compressed Natural Gas \(CNG\),Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_Petrol,Brand_encoded,Model_encoded,Colour_encoded,Province_encoded,Price_EUR
2012,43298,116,6.3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,10441.53903345725,22221.02281021898,17193.477827050996,8900
2017,27582,87,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,10356.367647058823,22221.02281021898,17193.477827050996,10187
2011,89793,110,4.7,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10738.247881355932,10441.53903345725,22221.02281021898,17193.477827050996,6900
2016,49345,99,4.5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14715.525050100201,11326.448275862069,22221.02281021898,17193.477827050996,11589
2020,16297,120,5.2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13832.590163934427,12757.726315789474,22221.02281021898,17193.477827050996,13545
2017,33390,99,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,13019.79411764706,22221.02281021898,17193.477827050996,13364
2014,71874,136,3.8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25450.42774566474,13563.750000019158,22221.02281021898,17193.477827050996,14900
2019,16175,95,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11624.755364806866,11660.903614457831,22221.02281021898,17193.477827050996,12600
2015,66270,122,5.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18475.00579710145,14486.000019108278,22221.02281021898,17193.477827050996,14486
2005,139000,65,4.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13832.590163934427,4892.045468849674,22221.02281021898,17193.477827050996,2300
2012,107683,90,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,15095.810344827587,22221.02281021898,17193.477827050996,8790
2003,151314,101,5.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15010.734375,44498.7,17193.477827050996,4300
2008,145500,120,7.0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15619.18091286307,5026.56,44498.7,17193.477827050996,5900
2013,115000,105,4.3,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,18031.51702395965,10360.653200016228,44498.7,17193.477827050996,10150
2006,155000,200,7.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,16418.168341708544,44498.7,17193.477827050996,7490
2021,1700,310,7.4,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,26918.515603799187,18714.44970414201,44498.7,17193.477827050996,55500
2021,10400,150,3.9,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,18031.51702395965,15973.84196185286,44498.7,17193.477827050996,28600
2019,6067,116,4.8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,26918.515603799187,15095.810344827587,44498.7,17193.477827050996,20727
2021,200,150,3.9,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,18031.51702395965,15973.84196185286,44498.7,17193.477827050996,33700
2010,89500,156,6.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,7981.924571608938,44498.7,17193.477827050996,8000
2021,510,131,5.595992204287643,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15973.84196185286,44498.7,17193.477827050996,24700
2020,5533,136,0.0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15619.18091286307,15040.133333333333,44498.7,17193.477827050996,23545
2016,50918,208,5.4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17748.31730769231,14879.333333333334,44498.7,17193.477827050996,15794
2021,29725,116,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15357.711086226203,16418.168341708544,24123.619593345655,17193.477827050996,21900
2016,48064,75,3.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,15040.133333333333,24123.619593345655,17193.477827050996,8840
2011,64271,120,6.2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,12531.042,24123.619593345655,17193.477827050996,7700
2014,108473,109,4.1,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29532.89401165872,15866.760416666666,24123.619593345655,17193.477827050996,17300
2014,56763,90,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,10227.805714285714,24123.619593345655,17193.477827050996,9250
2017,94526,95,4.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,10612.48000049621,24123.619593345655,17193.477827050996,11591
2019,49845,90,4.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11611.048120300751,10227.805714285714,24123.619593345655,17193.477827050996,11682
2000,62169,75,6.8,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,2196.256595381007,24123.619593345655,17193.477827050996,2250
2018,27087,145,6.6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,17428.185185185186,18392.057142857153,24123.619593345655,17193.477827050996,18091
2016,155749,90,3.7,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15357.711086226203,10332.830065359478,24123.619593345655,17193.477827050996,8370
2005,140792,105,8.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15100.345498783456,12109.433962264151,24123.619593345655,17193.477827050996,4200
2009,78154,110,4.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10738.247881355932,10441.53903345725,24123.619593345655,17193.477827050996,5950
2008,87500,68,4.4,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,10088.677631578947,24123.619593345655,17193.477827050996,3900
2017,98990,120,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,13307.096654275092,24123.619593345655,17193.477827050996,13990
2018,17500,120,5.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14715.525050100201,14192.908045977012,24123.619593345655,17193.477827050996,14990
2014,63500,280,6.6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15357.711086226203,16418.168341708544,24123.619593345655,17193.477827050996,23990
2003,160940,54,7.2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13562.08540925267,8565.887323943662,29281.451690821257,17193.477827050996,3800
2019,9032,69,4.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11624.755364806866,12585.785714285714,29281.451690821257,17193.477827050996,10636
2007,256508,109,4.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,5026.56,29281.451690821257,17193.477827050996,3800
2018,36025,150,0.0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16479.117318435754,17423.380965434837,29281.451690821257,17193.477827050996,18545
1997,39719,60,6.8,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13271.07512315271,10275.282352941176,29281.451690821257,17193.477827050996,1700
2015,71155,87,5.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,10356.367647058823,29281.451690821257,17193.477827050996,10093
2017,69100,136,4.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18475.00579710145,16031.911392405063,29281.451690821257,17193.477827050996,15380
2003,333000,90,5.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,29281.451690821257,17193.477827050996,1700
2017,72502,87,6.9,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10738.247881355932,10356.367647058823,29281.451690821257,17193.477827050996,10187
2000,100576,60,6.6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,10332.830065359478,29281.451690821257,17193.477827050996,1950
2014,136000,90,5.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13562.08540925267,9726.647058823595,29281.451690821257,17193.477827050996,8990
2003,112822,80,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,10227.805714285714,29281.451690821257,17193.477827050996,2900
2007,140000,109,7.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15619.18091286307,5026.56,29281.451690821257,17193.477827050996,4490
2006,145000,109,7.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15619.18091286307,5026.56,29281.451690821257,17193.477827050996,4490
2002,80572,83,7.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2326.923077220694,2633.350897981209,29281.451690821257,17193.477827050996,2500
2002,176000,75,6.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,10088.677631578947,29281.451690821257,17193.477827050996,2200
2019,15,116,4.8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,26918.515603799187,15095.810344827587,29281.451690821257,17193.477827050996,22000
2003,173252,98,6.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11611.048120300751,8565.955489614244,29281.451690821257,17193.477827050996,2200
2008,225000,265,9.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26918.515603799187,22441.3436278923,29281.451690821257,17193.477827050996,11990
2018,40420,310,6.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,16418.168341708544,27100.51841004184,17193.477827050996,24409
2019,19741,116,4.8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15357.711086226203,10332.830065359478,27100.51841004184,17193.477827050996,16542
2019,490,116,4.6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,10332.830065359478,27100.51841004184,17193.477827050996,15500
2018,83199,136,3.9,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,14715.525050100201,14192.908045977012,27100.51841004184,17193.477827050996,17045
2016,119484,179,5.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,16418.168341708544,27100.51841004184,17193.477827050996,16729
2014,65403,75,5.8,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10300.24,8392.29411764713,27100.51841004184,17193.477827050996,6950
2016,82237,90,3.7,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,27100.51841004184,17193.477827050996,10830
2016,63252,75,3.4,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18031.51702395965,8962.661971830987,27100.51841004184,17193.477827050996,9252
2013,115208,60,5.5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13562.08540925267,8565.887323943662,27100.51841004184,17193.477827050996,7150
2017,60905,90,4.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11611.048120300751,10227.805714285714,27100.51841004184,17193.477827050996,11028
2016,64946,116,4.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16437.895833333332,27100.51841004184,17193.477827050996,15794
2015,57764,105,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,14277.718518518519,10880.27586207787,27100.51841004184,17193.477827050996,12336
2019,100199,184,5.5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13271.07512315271,12338.237903225807,27100.51841004184,17193.477827050996,18364
2014,94042,150,4.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15100.345498783456,12109.433962264151,27100.51841004184,17193.477827050996,13500
2019,24010,120,5.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14715.525050100201,14192.908045977012,27100.51841004184,17193.477827050996,15380
2002,330000,99,5.3,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12803.411764705883,13193.843083869386,27100.51841004184,17193.477827050996,2999
2005,290000,109,7.4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15619.18091286307,3453.1935483889947,27100.51841004184,17193.477827050996,2900
2018,51307,156,5.1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,29532.89401165872,24192.738095238095,27100.51841004184,17193.477827050996,21727
2012,44500,99,3.8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15152.037647058823,13225.7,21731.35961383749,17193.477827050996,9780
2015,57424,136,4.7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18475.00579710145,16031.911392405063,21731.35961383749,17193.477827050996,15974
2015,92500,116,3.7,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,15095.810344827587,21731.35961383749,17193.477827050996,14900
2016,122000,99,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,7866.36364841256,21731.35961383749,17193.477827050996,6200
2017,31935,90,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,15095.810344827587,21731.35961383749,17193.477827050996,19900
2005,110000,69,4.4,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,2795.8181977118775,21731.35961383749,17193.477827050996,2490
2006,85440,75,6.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,3448.121212121469,21731.35961383749,17193.477827050996,3900
2007,182744,109,7.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,12531.042,21731.35961383749,17193.477827050996,2950
2015,136120,110,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,18714.44970414201,21731.35961383749,17193.477827050996,14990
2021,5800,109,3.7,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29532.89401165872,15866.760416666666,21731.35961383749,17193.477827050996,31990
2018,121530,141,3.4,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14715.525050100201,14855.540540540542,21731.35961383749,17193.477827050996,13091
2010,115287,98,5.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,10088.677631578947,21731.35961383749,17193.477827050996,5900
2007,185142,109,5.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,29532.89401165872,15866.760416666666,21731.35961383749,17193.477827050996,4950
2005,141869,75,6.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,3448.121212121469,21731.35961383749,17193.477827050996,3200
2014,80672,90,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,15095.810344827587,21731.35961383749,17193.477827050996,12900
2007,198000,109,4.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,5026.56,21731.35961383749,17193.477827050996,4490
2009,230000,90,4.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,13307.096654275092,21731.35961383749,17193.477827050996,4490
2009,256000,105,4.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,18714.44970414201,21731.35961383749,17193.477827050996,5400
2019,9840,116,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15973.84196185286,21731.35961383749,17193.477827050996,22990
2014,44839,150,4.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15973.84196185286,21731.35961383749,17193.477827050996,15990
2017,83191,99,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,13307.096654275092,21731.35961383749,17193.477827050996,10490
2019,56766,120,4.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,19726.517699115044,15803.241379315845,21731.35961383749,17193.477827050996,16273
2009,83900,69,5.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,10332.830065359478,21731.35961383749,17193.477827050996,6990
2014,125657,131,4.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10738.247881355932,10441.53903345725,21731.35961383749,17193.477827050996,8450
2012,94881,170,4.5,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,14277.718518518519,10880.27586207787,21731.35961383749,17193.477827050996,9300
2011,88408,86,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,9584.755319148937,21731.35961383749,17193.477827050996,5500
2011,68762,86,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,9584.755319148937,21731.35961383749,17193.477827050996,5900
2013,84261,101,6.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14715.525050100201,14192.908045977012,21731.35961383749,17193.477827050996,9450
2018,37305,120,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,18663.85356023287,17193.477827050996,15864
2006,47392,63,6.2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10617.727272727272,3469.683535879935,18663.85356023287,17193.477827050996,3250
2018,28788,86,4.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13271.07512315271,8347.243243243247,18663.85356023287,17193.477827050996,9000
2016,68902,120,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,18663.85356023287,17193.477827050996,10561
2004,110313,75,6.4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18031.51702395965,8962.661971830987,18663.85356023287,17193.477827050996,3200
2017,77821,136,3.8,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29532.89401165872,24192.738095238095,18663.85356023287,17193.477827050996,23890
2018,16195,101,4.3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13271.07512315271,10275.282352941176,18663.85356023287,17193.477827050996,13545
2018,75932,101,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,9584.755319148937,18663.85356023287,17193.477827050996,10318
2002,71601,75,7.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2326.923077220694,2125.361279674014,18663.85356023287,17193.477827050996,2250
2014,177840,92,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,12531.042,18663.85356023287,17193.477827050996,6950
2020,22360,136,4.5,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10738.247881355932,10441.53903345725,18663.85356023287,17193.477827050996,15909
2015,67101,120,6.2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,12531.042,18663.85356023287,17193.477827050996,8645
2020,14993,136,4.5,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10738.247881355932,10441.53903345725,18663.85356023287,17193.477827050996,17182
2016,89000,90,3.7,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15357.711086226203,10332.830065359478,18663.85356023287,17193.477827050996,8820
2020,20080,136,4.5,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10738.247881355932,10441.53903345725,18663.85356023287,17193.477827050996,15909
2019,41078,150,4.0,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15357.711086226203,16418.168341708544,18663.85356023287,17193.477827050996,19818
2002,93703,75,8.2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15973.84196185286,18663.85356023287,17193.477827050996,3800
2018,30430,101,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,10356.367647058823,18370.367424242424,17193.477827050996,12000
2007,115000,90,4.7,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,12531.042,18370.367424242424,17193.477827050996,4500
2013,240000,75,4.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10300.24,8392.29411764713,18370.367424242424,17193.477827050996,3490
2012,130000,120,6.2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,12531.042,18370.367424242424,17193.477827050996,7490
2007,190000,116,5.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,18370.367424242424,17193.477827050996,4490
2018,33100,69,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11624.755364806866,12585.785714285714,20621.098532494758,17193.477827050996,9010
2013,62733,68,4.6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15152.037647058823,7850.000242258284,20621.098532494758,17193.477827050996,6870
2018,48500,75,3.7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15152.037647058823,12107.207547169812,20621.098532494758,17193.477827050996,11740
2012,139641,110,4.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,20621.098532494758,17193.477827050996,6490
2018,127000,75,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,10227.805714285714,20621.098532494758,17193.477827050996,7990
2018,29450,95,4.3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26918.515603799187,15095.810344827587,20621.098532494758,17193.477827050996,15100
2018,116210,90,5.1,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10738.247881355932,9584.755319148937,20621.098532494758,17193.477827050996,7818
2014,112500,105,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15357.711086226203,16418.168341708544,20621.098532494758,17193.477827050996,9950
2017,48482,136,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13832.590163934427,12757.726315789474,20621.098532494758,17193.477827050996,13551
2015,87035,120,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,20621.098532494758,17193.477827050996,10900
2013,126032,109,4.4,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29532.89401165872,15866.760416666666,20621.098532494758,17193.477827050996,13020
2019,9967,102,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,13307.096654275092,20621.098532494758,17193.477827050996,14470
2016,89000,110,3.9,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15357.711086226203,16418.168341708544,20621.098532494758,17193.477827050996,12420
2014,81100,86,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,26918.515603799187,15095.810344827587,20621.098532494758,17193.477827050996,13700
2016,79000,272,6.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15619.18091286307,13307.096654275092,20621.098532494758,17193.477827050996,18999
2016,97000,105,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,14277.718518518519,10880.27586207787,20621.098532494758,17193.477827050996,10990
2017,72500,99,3.4,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,13019.79411764706,20621.098532494758,17193.477827050996,10900
2005,104876,65,4.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13832.590163934427,4892.045468849674,22819.47254575707,17193.477827050996,2900
2018,2362,75,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,10088.677631578947,22819.47254575707,17193.477827050996,13545
2017,30807,90,4.3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11871.0,11074.94594594595,22819.47254575707,17193.477827050996,11402
2015,8488,71,4.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11871.0,13659.418181818182,22819.47254575707,17193.477827050996,7990
2017,63561,75,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,10088.677631578947,22819.47254575707,17193.477827050996,12056
2018,45877,69,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11624.755364806866,12585.785714285714,22819.47254575707,17193.477827050996,8955
2017,131391,170,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18475.00579710145,17422.575757575756,22819.47254575707,17193.477827050996,16168
2014,84421,136,4.7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18475.00579710145,16031.911392405063,22819.47254575707,17193.477827050996,14150
2021,5,140,3.6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11611.048120300751,10227.805714285714,22819.47254575707,17193.477827050996,19700
2020,2,140,3.6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11611.048120300751,10227.805714285714,22819.47254575707,17193.477827050996,19400
2012,148443,131,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,22819.47254575707,17193.477827050996,7950
2013,22911,110,3.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,22819.47254575707,17193.477827050996,11400
2009,53300,65,5.6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14341.547169811322,4267.794081441045,22819.47254575707,17193.477827050996,3490
2002,250000,276,11.9,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23604.8785046729,7159.75349891972,15819.39518555667,17193.477827050996,5490
2011,144000,245,7.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,19985.00000005238,15819.39518555667,17193.477827050996,19990
2014,68841,275,6.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,43232.46031746032,52099.99132971275,15819.39518555667,17193.477827050996,46900
2016,83118,190,4.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,15819.39518555667,17193.477827050996,22710
2004,162622,135,7.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11611.048120300751,3086.7884615384614,15819.39518555667,17193.477827050996,2650
2016,64600,147,6.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15152.037647058823,9184.260873630146,25942.62984273111,17193.477827050996,13900
2018,11150,145,6.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17428.185185185186,12585.785714285714,25942.62984273111,17193.477827050996,17990
2014,33246,140,4.6,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,25942.62984273111,17193.477827050996,16900
2014,131133,143,4.3,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16357.166666666666,25942.62984273111,17193.477827050996,14900
2009,183809,190,6.6,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,26918.515603799187,19818.70764119601,25942.62984273111,17193.477827050996,10400
2005,351592,170,10.7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29532.89401165872,4245.434179894495,25942.62984273111,17193.477827050996,3900
2009,60472,140,5.8,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11424.584479371317,6995.969230769231,25942.62984273111,17193.477827050996,8900
2011,162072,184,4.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,20597.986666666668,25942.62984273111,17193.477827050996,11950
2018,61500,136,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,16383.443181818182,25942.62984273111,17193.477827050996,25909
2011,119152,184,7.1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29532.89401165872,20832.27272949017,25942.62984273111,17193.477827050996,15900
2021,8100,510,5.595992204287643,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,28579.558624031008,50565.290322578134,25942.62984273111,17193.477827050996,108500
2015,80000,150,4.7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15973.84196185286,25942.62984273111,17193.477827050996,17000
2016,109573,190,4.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,13562.08540925267,17256.5,22221.02281021898,17193.477827050996,20093
2014,168043,190,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,20597.986666666668,22221.02281021898,17193.477827050996,16500
