Year,Kms,Hp,Fuel_cons,Doors,Gear_type_Automatic,Gear_type_Manual,Fuel_type_CNG,Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_LPG,Fuel_type_Petrol,Type_cabrio,Type_coupe,Type_familiar,Type_minivan,Type_other,Type_sedan,Type_small,Type_suv,Type_van,Seller_Dealer,Seller_Private,Brand_encoded,Model_encoded,Colour_encoded,Province_encoded,Price_EUR
2017,96506,150,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,16290
2020,12000,110,4.4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,11825.056856187291,22586.322194374825,22252.94124847001,16900
2016,111500,182,5.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13167.835322195704,9605.02608695652,22586.322194374825,22252.94124847001,14990
2017,88400,116,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25546.556756756756,16731.591240875914,22586.322194374825,22252.94124847001,13490
2019,34699,110,4.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10412.196983141082,12634.530612244898,22586.322194374825,22252.94124847001,15026
2018,37232,67,4.7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,8447.592592669323,22586.322194374825,22252.94124847001,10026
2015,58516,69,5.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10886.36388508892,12089.74501992032,22586.322194374825,22252.94124847001,9999
2018,54656,150,4.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,18208
2017,119987,120,3.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,11825.056856187291,22586.322194374825,22252.94124847001,11845
2019,35763,101,4.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11099.399408284024,9136.68,22586.322194374825,22252.94124847001,15490
2012,112299,116,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26202.40666450987,15653.143884892086,22586.322194374825,22252.94124847001,12290
2016,98985,150,4.5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13240.354497354498,15413.52380952381,22586.322194374825,22252.94124847001,12990
2010,89994,68,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10721.094444444445,9272.66037735849,22586.322194374825,22252.94124847001,4990
2018,115970,150,4.6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25546.556756756756,14904.820895522387,22586.322194374825,22252.94124847001,20990
2020,8500,131,4.5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,14947.338028169013,22586.322194374825,22252.94124847001,21900
2018,17000,95,4.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13240.354497354498,7929.2531645569625,22586.322194374825,22252.94124847001,11490
2010,178394,105,4.1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25546.556756756756,14904.820895522387,22586.322194374825,22252.94124847001,7300
2016,108421,120,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13885.174757281553,14536.657894736842,22586.322194374825,22252.94124847001,13972
2017,119000,136,3.9,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,14041.39201183432,12706.448275862069,22586.322194374825,22252.94124847001,10990
2015,104277,136,3.9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,8723.726153846153,22586.322194374825,22252.94124847001,9990
2016,64737,69,4.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14041.39201183432,10300.54,22586.322194374825,22252.94124847001,7490
2017,59487,116,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14041.39201183432,12706.448275862069,22586.322194374825,22252.94124847001,11990
2017,59627,110,4.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13946.821985233799,8811.808695652175,22586.322194374825,22252.94124847001,13490
2017,59999,122,5.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,29082.68607594937,22622.5081300813,22586.322194374825,22252.94124847001,19990
2015,124134,120,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13885.174757281553,14536.657894736842,22586.322194374825,22252.94124847001,11990
2014,129090,105,5.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13240.354497354498,10500.581818181818,22586.322194374825,22252.94124847001,5990
2016,59000,125,5.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,8723.726153846153,22586.322194374825,22252.94124847001,11990
2012,170572,105,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13946.821985233799,8811.808695652175,22586.322194374825,22252.94124847001,6990
2018,37676,75,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16542.651072961373,10081.654676258993,22586.322194374825,22252.94124847001,15490
2016,136225,75,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13240.354497354498,7929.2531645569625,22586.322194374825,22252.94124847001,7990
2015,115118,116,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25546.556756756756,16731.591240875914,22586.322194374825,22252.94124847001,11990
2017,106368,86,4.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13167.835322195704,7386.321428601652,22586.322194374825,22252.94124847001,8935
2020,10200,60,4.7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13240.354497354498,7929.2531645569625,22586.322194374825,22252.94124847001,11650
2019,64600,125,4.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13167.835322195704,11980.475524475525,22586.322194374825,22252.94124847001,18990
2017,33500,132,5.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11099.399408284024,9188.34529147982,22586.322194374825,22252.94124847001,13990
2016,80550,205,6.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11099.399408284024,9188.34529147982,22586.322194374825,22252.94124847001,17490
2017,111513,190,4.1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25546.556756756756,15994.482233502538,22586.322194374825,22252.94124847001,20490
2010,79815,109,5.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10412.196983141082,5956.2054794520545,22586.322194374825,22252.94124847001,7490
2017,146829,150,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,13990
2008,123108,298,11.4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,23412.98427672956,12722.857142857143,22586.322194374825,22252.94124847001,17450
2003,190918,140,8.4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18253.76070528967,8846.818181818366,22586.322194374825,22252.94124847001,3900
2014,156482,170,4.3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29082.68607594937,22000.803183791606,22586.322194374825,22252.94124847001,19900
2021,2300,72,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10412.196983141082,9727.441914394045,22586.322194374825,22252.94124847001,11450
2019,27432,101,5.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13500.676470588236,9833.38028169014,22586.322194374825,22252.94124847001,12900
2011,119152,184,7.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29082.68607594937,24612.097156398104,22586.322194374825,22252.94124847001,15900
2004,179654,136,8.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10412.196983141082,5956.2054794520545,22586.322194374825,22252.94124847001,2900
2017,115457,150,4.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,13490
2008,131750,175,6.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17251.958183990442,19240.75,22586.322194374825,22252.94124847001,7990
2008,190396,140,5.9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13167.835322195704,10876.993150684932,22586.322194374825,22252.94124847001,5990
2019,28617,102,3.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13407.126549249837,11825.056856187291,22586.322194374825,22252.94124847001,15490
2017,139678,136,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26202.40666450987,29806.568571428572,22586.322194374825,22252.94124847001,20840
2021,3429,110,5.4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13946.821985233799,8811.808695652175,22586.322194374825,22252.94124847001,18490
2011,170000,111,4.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13407.126549249837,15338.485981308411,22586.322194374825,22252.94124847001,7990
2018,29989,95,4.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13240.354497354498,10500.581818181818,22586.322194374825,22252.94124847001,11990
2014,131644,143,4.4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26202.40666450987,15653.143884892086,22586.322194374825,22252.94124847001,12990
2020,10865,120,4.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16542.651072961373,15355.30452674897,22586.322194374825,22252.94124847001,27490
2016,159980,116,4.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26202.40666450987,14949.803921568628,22586.322194374825,22252.94124847001,14990
2017,33604,179,5.8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,18490
2015,124000,136,4.7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17251.958183990442,13756.28813559322,22586.322194374825,22252.94124847001,11990
2017,72952,190,5.7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25546.556756756756,22657.184210526317,22586.322194374825,22252.94124847001,27990
2018,123820,125,5.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,12990
2010,112000,143,5.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13946.821985233799,8817.225,22586.322194374825,22252.94124847001,8999
1999,190000,118,7.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26202.40666450987,14949.803921568628,22586.322194374825,22252.94124847001,2199
2005,119837,131,8.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25546.556756756756,15994.482233502538,22586.322194374825,22252.94124847001,5900
2019,19245,122,5.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18253.76070528967,13131.387096775159,22586.322194374825,22252.94124847001,18860
2018,101286,150,4.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26202.40666450987,14949.803921568628,22586.322194374825,22252.94124847001,20500
2017,97671,462,9.1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26202.40666450987,50124.9999797857,22586.322194374825,22252.94124847001,62150
2016,90614,150,6.4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,22082.17777777778,22586.322194374825,22252.94124847001,44990
2018,96022,218,4.6,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25546.556756756756,19745.356435643564,22586.322194374825,22252.94124847001,27790
2017,89999,110,4.9,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,11990
2018,150455,150,4.3,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15355.30452674897,22586.322194374825,22252.94124847001,15490
2018,39999,150,4.2,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13407.126549249837,15338.485981308411,22586.322194374825,22252.94124847001,18990
2014,190000,116,4.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26202.40666450987,14949.803921568628,22586.322194374825,22252.94124847001,11990
2015,105105,241,6.2,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23412.98427672956,17604.11320754717,22586.322194374825,22252.94124847001,23990
2017,72109,90,4.2,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10721.094444444445,10221.295608149629,22586.322194374825,22252.94124847001,9490
2013,123657,109,4.4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29082.68607594937,16331.6,22586.322194374825,22252.94124847001,12490
2018,17283,131,3.6,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13407.126549249837,11825.056856187291,22586.322194374825,22252.94124847001,15364
2014,196000,105,3.9,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15251.886281588448,22586.322194374825,22252.94124847001,9300
2018,52000,150,4.6,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13167.835322195704,11980.475524475525,22586.322194374825,22252.94124847001,20990
2017,61702,120,4.1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15355.30452674897,22586.322194374825,22252.94124847001,18900
2017,92031,120,4.1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15355.30452674897,22586.322194374825,22252.94124847001,17400
2015,98134,90,4.1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10721.094444444445,10221.295608149629,22586.322194374825,22252.94124847001,10990
2010,98404,105,3.9,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15251.886281588448,22586.322194374825,22252.94124847001,8990
2017,132893,120,3.8,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18253.76070528967,20439.717391304348,22586.322194374825,22252.94124847001,13560
2016,88600,110,4.9,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13946.821985233799,22082.17777777778,22586.322194374825,22252.94124847001,11190
2017,99000,136,5.1,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,17251.958183990442,18571.903987595084,22586.322194374825,22252.94124847001,17990
2011,121801,125,4.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9915.299401197604,8723.726153846153,22586.322194374825,22252.94124847001,7450
2016,166487,120,4.2,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13407.126549249837,15338.485981308411,22586.322194374825,22252.94124847001,9766
2021,500,150,4.9,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,23800
2019,47890,99,3.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13407.126549249837,11825.056856187291,22586.322194374825,22252.94124847001,14990
2016,91467,110,4.0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15251.886281588448,22586.322194374825,22252.94124847001,11990
2001,210000,140,9.2,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,18253.76070528967,8654.127938394293,22586.322194374825,22252.94124847001,1999
2017,11529,136,4.0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,14041.39201183432,12706.448275862069,22586.322194374825,22252.94124847001,17056
2020,31575,150,5.1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15355.30452674897,22586.322194374825,22252.94124847001,32490
2016,142508,150,4.2,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13407.126549249837,15338.485981308411,22586.322194374825,22252.94124847001,12970
2017,115878,150,4.5,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18253.76070528967,26575.238088829614,22586.322194374825,22252.94124847001,20840
2021,550,131,5.1,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,21490
2011,169000,143,5.0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13946.821985233799,8817.225,22586.322194374825,22252.94124847001,7490
2021,9327,131,4.8,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,23100
2017,47000,300,6.8,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,28400
2007,234723,136,5.9,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10412.196983141082,11529.203285420945,22586.322194374825,22252.94124847001,5900
2019,45303,190,4.4,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25546.556756756756,15994.482233502538,22586.322194374825,22252.94124847001,35500
2005,210000,165,8.3,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,14846.575757575758,5965.1571453084325,22586.322194374825,22252.94124847001,3990
2017,93000,110,4.9,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,13490
2019,15902,136,3.9,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9915.299401197604,8723.726153846153,22586.322194374825,22252.94124847001,16100
2019,15571,136,3.9,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9915.299401197604,8723.726153846153,22586.322194374825,22252.94124847001,16600
2019,13966,136,3.9,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9915.299401197604,8723.726153846153,22586.322194374825,22252.94124847001,16800
2019,35000,290,6.5,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13946.821985233799,15692.600355239787,22586.322194374825,22252.94124847001,29400
2018,65628,150,4.4,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15355.30452674897,22586.322194374825,22252.94124847001,27200
2000,193000,170,10.7,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,29082.68607594937,24612.097156398104,22586.322194374825,22252.94124847001,4990
2012,169533,105,4.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15251.886281588448,22586.322194374825,22252.94124847001,8370
2008,292100,136,5.9,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13407.126549249837,11825.056856187291,22586.322194374825,22252.94124847001,3900
2005,178000,137,7.7,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13407.126549249837,3312.36,22586.322194374825,22252.94124847001,3990
2018,23060,120,5.2,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13500.676470588236,13083.561538461538,22586.322194374825,22252.94124847001,14500
2016,115000,110,3.8,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,15251.886281588448,22586.322194374825,22252.94124847001,12990
2007,181858,109,5.4,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10412.196983141082,11529.203285420945,22586.322194374825,22252.94124847001,4950
2016,53950,125,4.9,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13167.835322195704,9425.732714800004,22586.322194374825,22252.94124847001,9890
2017,27038,120,4.3,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13407.126549249837,17605.80745341615,22586.322194374825,22252.94124847001,23990
2015,81137,140,5.3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,15373.22602739726,22586.322194374825,22252.94124847001,15995
2012,148483,105,4.6,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,15373.22602739726,22586.322194374825,22252.94124847001,10250
2010,204464,110,5.3,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9915.299401197604,9182.20253164557,22586.322194374825,22252.94124847001,5600
2009,236082,111,8.0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,10363.245762711864,22586.322194374825,22252.94124847001,4900
2017,62000,131,5.0,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10412.196983141082,11529.203285420945,22586.322194374825,22252.94124847001,14490
2014,74626,116,5.9,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,10363.245762711864,22586.322194374825,22252.94124847001,7990
2017,23639,136,6.5,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13341.578947368422,11352.352459016394,22586.322194374825,22252.94124847001,14208
2010,146830,140,7.0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17767.41935483924,8356.254622126413,22586.322194374825,22252.94124847001,8800
2002,125083,140,8.0,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,9188.34529147982,22586.322194374825,22252.94124847001,2400
2016,105780,110,4.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,15373.22602739726,22586.322194374825,22252.94124847001,18990
2011,189967,140,5.5,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,20507.26530612245,22586.322194374825,22252.94124847001,10990
2017,112097,150,5.0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13167.835322195704,12672.344827586207,22586.322194374825,22252.94124847001,17990
2016,84350,136,4.1,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9915.299401197604,9182.20253164557,22586.322194374825,22252.94124847001,12990
2016,73623,102,5.2,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13167.835322195704,11872.025,22586.322194374825,22252.94124847001,14990
2018,18647,101,4.1,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13167.835322195704,11872.025,22586.322194374825,22252.94124847001,15490
2015,68543,101,5.1,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13167.835322195704,10436.106598984772,22586.322194374825,22252.94124847001,10160
2017,72843,150,5.7,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,15373.22602739726,22586.322194374825,22252.94124847001,20514
2011,139528,165,8.6,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11639.21935483871,12387.493150684932,22586.322194374825,22252.94124847001,9900
2016,101160,190,6.0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,45219.46551724138,22586.322194374825,22252.94124847001,44200
2003,152500,103,7.8,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13500.676470588236,4567.625781583527,22586.322194374825,22252.94124847001,2490
1990,197000,120,5.987094625390036,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,17485.728260869564,22586.322194374825,22252.94124847001,5500
2018,140000,88,6.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,49274.11004267416,22586.322194374825,22252.94124847001,28950
2018,140000,88,6.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,49274.11004267416,22586.322194374825,22252.94124847001,28950
2018,32000,131,6.4,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,14268.404411764706,22586.322194374825,22252.94124847001,18900
2018,40670,136,6.5,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13341.578947368422,11352.352459016394,22586.322194374825,22252.94124847001,14990
2017,59000,120,3.8,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10412.196983141082,11529.203285420945,22586.322194374825,22252.94124847001,13990
2018,45460,120,4.4,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13167.835322195704,10436.106598984772,22586.322194374825,22252.94124847001,15380
2015,112000,136,5.8,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,45219.46551724138,22586.322194374825,22252.94124847001,25500
2021,5086,102,4.7,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,14392.269230895248,22586.322194374825,22252.94124847001,24800
2017,68433,120,3.9,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10412.196983141082,11529.203285420945,22586.322194374825,22252.94124847001,16542
2019,26591,163,5.9,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,45219.46551724138,22586.322194374825,22252.94124847001,35785
2020,21807,163,6.0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,45219.46551724138,22586.322194374825,22252.94124847001,38719
2017,31272,116,4.3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,15373.22602739726,22586.322194374825,22252.94124847001,28190
2018,87860,120,4.1,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13167.835322195704,10436.106598984772,22586.322194374825,22252.94124847001,11273
2020,20356,131,6.1,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10721.094444444445,10814.666666666666,22586.322194374825,22252.94124847001,16273
2019,9062,163,5.9,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,45219.46551724138,22586.322194374825,22252.94124847001,36280
2009,79000,116,7.1,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9915.299401197604,9182.20253164557,22586.322194374825,22252.94124847001,7990
2018,61195,150,5.2,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,20507.26530612245,22586.322194374825,22252.94124847001,26818
2015,97000,110,0.0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13341.578947368422,14634.158029246624,22586.322194374825,22252.94124847001,12490
2018,152000,190,4.7,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,15373.22602739726,22586.322194374825,22252.94124847001,20490
